GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Tue May 07 18:32:51 GMT+05:30 2019,07-May-2019 18:32:51.495,77.62708760287887,13.064352094033904,0.0,8.0,811.9725302864069,193.3457,-2.63130808,-3.23466516,8.71516037,0.00384271,0.05810685,-0.30996218,-0.38830692,0.83379161,28,5.58231831,2.3345952,155.14607239,-,994.25,-,49.81946564,0.14021721,8,811.97253418,193.34570312,13.06435204,77.62709045,-,38,1.46505392,9.11120796,68.25545502,10.97526455,4.13857031,25.73787689,0,0.62137121,-,76.71942902,216.72155762,6.68457937,208
Tue May 07 18:32:52 GMT+05:30 2019,07-May-2019 18:32:52.495,77.62708760287887,13.064352094033904,0.0,8.0,811.8950450941195,193.3457,-2.5092001,-3.38311028,8.09504318,0.01416552,-0.00261036,-0.28043035,-0.32240948,0.80084276,28,5.58231831,2.33066511,155.10821533,-,941.25,-,49.81838608,0.14080988,8,811.89501953,193.34570312,13.06435204,77.62709045,-,38,0,9.11011696,-,10.97657967,0,25.73479271,0,0,-,76.47748566,216.03808594,6.68457937,209
Tue May 07 18:32:53 GMT+05:30 2019,07-May-2019 18:32:53.495,77.62708760287887,13.064352094033904,0.0,8.0,812.1321785047265,193.3457,-2.75341606,-3.04551744,9.2131691,0.08834895,-0.02861167,-0.22185482,-0.25138664,0.81133759,28,5.5623951,2.32388639,155.10697937,-,1161,-,49.81798553,0.14103074,8,812.13220215,193.34570312,13.06435204,77.62709045,-,38,0.66655034,9.10916805,150.02305603,10.97772312,1.88291049,25.73211288,0,0,-,76.27843475,215.47581482,6.68457937,210
Tue May 07 18:32:54 GMT+05:30 2019,07-May-2019 18:32:54.492,77.62708760287887,13.064352094033904,0.0,8.0,812.1246888012683,193.3457,-2.8420043,-4.04393005,9.08627319,0.01138272,0.03485035,-0.33680931,-0.36268014,0.8084088,28,5.54263115,2.32103491,155.04502869,-,949.75,-,49.81592178,0.14216664,8,812.12469482,193.34570312,13.06435204,77.62709045,-,38,0.62735522,9.10685635,159.39601135,10.98050976,1.77218986,25.72558212,0,0.62137121,-,75.79740143,214.11694336,6.68457937,211
Tue May 07 18:32:55 GMT+05:30 2019,07-May-2019 18:32:55.495,77.62708760287887,13.064352094033904,0.0,8.0,812.1733243299167,193.3457,-2.80130148,-3.46690989,8.53558922,-0.00617559,-0.10461776,-0.26554239,-0.29238951,0.70321697,28,5.50357294,2.31535983,155.04385376,-,966.25,-,49.81554413,0.14237463,8,812.17333984,193.34570312,13.06435204,77.62709045,0.13440154,38,0.69846356,9.10573959,143.16841125,10.98185635,1.97306097,25.72242737,0,0.62137121,1.00767636,75.55948639,213.44488525,6.68476677,212
Tue May 07 18:32:56 GMT+05:30 2019,07-May-2019 18:32:56.496,77.62708760287887,13.064352094033904,0.0,8.0,812.1319270557183,193.3457,-2.85158134,-3.5962007,9.05993557,0.02325632,0.00867854,-0.29116917,-0.33607709,0.8049919,28,5.50357294,2.30765462,155.01167297,-,960.25,-,49.81476974,0.14279883,8,812.13189697,193.34570312,13.06435204,77.62709045,0.13440154,38,0,9.10510635,-,10.98261929,0,25.72064018,0,0,1.00767636,75.42185974,213.05610657,6.68476677,213
Tue May 07 18:32:57 GMT+05:30 2019,07-May-2019 18:32:57.495,77.62708760287887,13.064352094033904,0.0,6.0,812.0920391916314,193.3457,-1.96091104,-3.4262073,9.40471172,0.02688425,0.0158344,-0.25700012,-0.35706666,0.81524265,28,5.50357294,2.30382133,155.01068115,-,970.25,-,49.81445312,0.14297383,6,812.09204102,193.34570312,13.06435204,77.62709045,0.13440154,38,0,9.10423565,-,10.98367023,0,25.7181797,0,0,1.00767636,75.24388123,212.55332947,6.68476677,214
Tue May 07 18:32:58 GMT+05:30 2019,07-May-2019 18:32:58.497,77.62708760287887,13.064352094033904,0.0,6.0,812.0601164666283,193.3457,-2.38948631,-3.88830233,8.74868011,0.03448013,0.06027033,-0.35462603,-0.36463267,0.8298865,28,5.46513081,2.29825044,154.95899963,-,1119,-,49.81230164,0.14415686,6,812.06011963,193.34570312,13.06435204,77.62709045,0.13450083,38,0.29772726,9.10246372,335.87091064,10.98580837,0.84103745,25.71317482,0,0.62137121,0.855896,74.88422394,211.53735352,6.68486023,215
Tue May 07 18:32:59 GMT+05:30 2019,07-May-2019 18:32:59.496,77.62708760287887,13.064352094033904,0.0,6.0,812.0584888161716,193.3457,-2.98566079,-3.19396257,9.2131691,0.02722362,-0.08389284,-0.21965824,-0.35316163,0.71590829,28,5.44613552,2.29547858,154.92541504,-,955.25,-,49.81146622,0.14461574,6,812.05847168,193.34570312,13.06435204,77.62709045,0.13450083,38,0.94794756,9.1000843,105.48886871,10.98868084,2.67781806,25.70645332,0,0.62137121,0.855896,74.39164734,210.14590454,6.68495226,216
Tue May 07 18:33:00 GMT+05:30 2019,07-May-2019 18:33:00.496,77.62708760287887,13.064352094033904,0.0,6.0,812.0422365956194,193.3457,-2.31047511,-3.94576478,9.50527096,-0.04516912,0.07096327,-0.32485011,-0.31459939,0.87040132,28,5.44613552,2.28791523,154.91165161,-,1280.75,-,49.81010056,0.14536698,6,812.04223633,193.34570312,13.06435204,77.62709045,0.13450083,38,0,9.09814835,-,10.99101925,0,25.70098305,0,0,0.855896,74.00720978,209.05990601,6.68495226,217
Tue May 07 18:33:01 GMT+05:30 2019,07-May-2019 18:33:01.497,77.62708760287887,13.064352094033904,0.0,6.0,811.9598616816724,193.3457,-2.68877053,-3.21311688,8.95458794,0.0290839,0.07206593,-0.34510747,-0.31777224,0.86356741,28,5.42728901,2.28517437,154.87680054,-,965.25,-,49.80949783,0.14569935,6,811.95983887,193.34570312,13.06435204,77.62709045,0.17294785,38,0.67192882,9.09729099,148.82218933,10.99205494,1.89810407,25.69856262,0,0.62137121,1.37025809,73.83837891,208.58299255,6.68495226,218
Tue May 07 18:33:02 GMT+05:30 2019,07-May-2019 18:33:02.497,77.62708760287887,13.064352094033904,0.0,6.0,811.9363949275014,193.3457,-2.83721566,-3.31367636,9.0240221,0.03730228,-0.0084643,-0.25748825,-0.33021954,0.79840219,28,5.39485073,2.2817564,154.85958862,-,973,-,49.80865097,0.14616418,6,811.93640137,193.34570312,13.06435204,77.62709045,0.26663849,38,1.33436167,9.09627628,74.94064331,10.99328041,3.76938319,25.69569588,0,1.24274242,1.95135415,73.60797882,207.93214417,6.68535328,219
Tue May 07 18:33:03 GMT+05:30 2019,07-May-2019 18:33:03.502,77.62708760287887,13.064352094033904,0.0,6.0,811.9752122367792,193.3457,-1.92499697,-3.16283703,8.33686447,0.01207319,-0.027659,-0.22453952,-0.3255823,0.78790742,28,5.36291122,2.27836108,154.84057617,-,955.75,-,49.80809402,0.1464707,6,811.97521973,193.34570312,13.06435204,77.62709045,0.26663849,38,1.41733313,9.09557152,70.55357361,10.994133,4.00376606,25.69370461,0,1.24274242,1.95135415,73.45599365,207.50280762,6.68580914,220
Tue May 07 18:33:04 GMT+05:30 2019,07-May-2019 18:33:04.496,77.62708760287887,13.064352094033904,0.0,6.0,811.9525716663369,193.3457,-2.48286295,-3.49803543,9.31612301,0.03643337,-0.03078008,-0.2067228,-0.33266017,0.78619897,28,5.34712505,2.27667165,154.82579041,-,985.25,-,49.80719376,0.14696582,6,811.95257568,193.34570312,13.06435204,77.62709045,0.26663849,38,1.25127411,9.0945034,79.91687775,10.99542427,3.5346725,25.69068718,0,1.24274242,1.95135415,73.21350098,206.81781006,6.68599463,221
Tue May 07 18:33:05 GMT+05:30 2019,07-May-2019 18:33:05.497,77.62708760287887,13.064352094033904,0.0,6.0,811.9379532296663,193.3457,-2.27216673,-3.56507516,8.62896633,0.0183419,0.03453378,-0.26554239,-0.41100493,0.81109357,28,5.3159132,2.27330923,154.80563354,-,992.25,-,49.80656052,0.14731547,6,811.93792725,193.34570312,13.06435204,77.62709045,-,38,1.2758348,9.09368896,78.3784256,10.99640846,3.60405302,25.68838692,0,1.24274242,-,73.04177856,206.3327179,6.68646574,222
Tue May 07 18:33:06 GMT+05:30 2019,07-May-2019 18:33:06.496,77.62708760287887,13.064352094033904,0.0,6.0,811.9540660334231,193.3457,-2.62891364,-4.39109993,8.54995537,0.02149692,-0.03828829,-0.24089186,-0.41564217,0.73274875,28,5.28517199,2.26996875,154.78909302,-,958,-,49.80569839,0.14779006,6,811.95404053,193.34570312,13.06435204,77.62709045,-,38,1.17389452,9.09268188,85.18475342,10.9976263,3.31608629,25.68554306,0,1.24274242,-,72.8123703,205.68466187,6.68683481,223
Tue May 07 18:33:07 GMT+05:30 2019,07-May-2019 18:33:07.494,77.62708760287887,13.064352094033904,0.0,6.0,811.9050684561037,193.3457,-2.60497093,-2.43018889,9.99849129,0.02998752,0.11531196,-0.25211883,-0.25846452,0.95484763,28,5.28517199,2.26629567,154.75752258,-,1173.25,-,49.80435562,0.14852835,6,811.90509033,193.34570312,13.06435204,77.62709045,-,38,0,9.09208012,-,10.99835491,0,25.68384171,0,0,-,72.6835556,205.32077026,6.68683481,224
Tue May 07 18:33:08 GMT+05:30 2019,07-May-2019 18:33:08.495,77.62708760287887,13.064352094033904,0.0,6.0,811.9051474512091,193.3457,-2.25540686,-3.78295422,8.53558922,0.04557709,-0.01248622,-0.1901264,-0.3297314,0.81084943,28,5.25489235,2.26299381,154.75668335,-,906.25,-,49.80408478,0.14867665,6,811.90515137,193.34570312,13.06435204,77.62709045,1.55210876,38,0.98153245,9.09048271,101.87937927,11.00028706,2.77269053,25.67932892,0,1.86411357,12.19551754,72.38012695,204.46363831,6.68701839,225
Tue May 07 18:33:09 GMT+05:30 2019,07-May-2019 18:33:09.500,77.62708760287887,13.064352094033904,0.0,6.0,811.8970129793179,193.3457,-1.63289547,-3.45015001,8.7031889,-0.01224977,-0.02421477,-0.16303523,-0.35999545,0.79181242,28,5.24223995,2.26235151,154.70700073,-,964.5,-,49.80280304,0.14938244,6,811.89703369,193.34570312,13.06435204,77.62709045,1.55210876,38,1.81947637,9.08939457,54.95972443,11.00160408,5.13976383,25.67625618,0,1.86411357,12.19551754,72.16114807,203.845047,6.6874423,226
Tue May 07 18:33:10 GMT+05:30 2019,07-May-2019 18:33:10.499,77.62712498417335,13.064355601329373,0.5684894,6.0,811.9234198930625,183.04991,-2.64567375,-3.67281747,7.74547911,0.01545711,0.11041517,-0.35975134,-0.43345889,0.85648954,28,5.2218194,2.26306772,154.70555115,-,966.5,-,49.80233383,0.14963947,6,811.92340088,183.0499115,13.06435585,77.6271286,0.54240984,38,2.38614273,9.08842564,41.90776825,11.0027771,6.74051619,25.67351913,1.27167451,2.48548484,4.004529,71.92433167,203.17607117,6.68815184,227
Tue May 07 18:33:11 GMT+05:30 2019,07-May-2019 18:33:11.495,77.62712456091111,13.06434695990948,0.8184764,6.0,811.8150461221604,192.1951,-2.41103482,-3.9864676,7.8101244,0.01287295,0.01038168,-0.28335911,-0.42906573,0.76935852,28,5.20942974,2.26242828,154.67617798,-,953.75,-,49.80148697,0.15010586,6,811.81506348,192.19509888,13.06434727,77.62712097,0.54240984,38,2.77304935,9.08782387,36.06063461,11.00350571,7.83347225,25.67181778,1.83087945,1.86411357,4.004529,71.78268433,202.7759552,6.68862247,228
Tue May 07 18:33:12 GMT+05:30 2019,07-May-2019 18:33:12.495,77.6271232174402,13.064338578633336,0.6057451,6.0,811.9888391075732,194.23059,-2.76778173,-4.29532909,8.81332588,0.02561369,0.01911837,-0.30703339,-0.44590619,0.76301283,28,5.18036938,2.25917053,154.67518616,-,961,-,49.80117035,0.15028021,6,811.98883057,194.23059082,13.06433868,77.62712097,0.54240984,38,1.69513571,9.08727932,58.99110031,11.0041647,4.78851891,25.67028046,1.35501313,1.24274242,4.004529,71.62945557,202.34309387,6.68904924,229
Tue May 07 18:33:13 GMT+05:30 2019,07-May-2019 18:33:13.493,77.6271232174402,13.064338578633336,0.0,6.0,812.1131064985998,194.23059,-2.47568011,-3.63211489,7.76463318,-0.07147026,0.02772653,-0.26651865,-0.42833355,0.79498529,28,5.14721298,2.25395465,154.65312195,-,990.5,-,49.80019379,0.15081671,6,812.11309814,194.23059082,13.06433868,77.62712097,-,38,0.55205888,9.08670521,181.13633728,11.00485992,1.5594883,25.66865921,0,0.62137121,-,71.50909424,202.00309753,6.6893549,230
Tue May 07 18:33:14 GMT+05:30 2019,07-May-2019 18:33:14.495,77.6271232174402,13.064338578633336,0.0,6.0,812.1605373789549,194.23059,-1.68796372,-3.58901787,8.71516037,0.03000828,-0.00977031,-0.17206562,-0.36585298,0.78839552,28,5.13081503,2.25135922,154.65202332,-,980.75,-,49.79983902,0.15101099,6,812.16052246,194.23059082,13.06433868,77.62712097,-,38,0.72774947,9.08562756,137.40707397,11.0061655,2.05578947,25.66561508,0,0.62137121,-,71.28812408,201.37887573,6.68944931,231
Tue May 07 18:33:15 GMT+05:30 2019,07-May-2019 18:33:15.497,77.6271232174402,13.064338578633336,0.0,6.0,812.2003288725551,194.23059,-2.05668211,-3.74704003,8.57150364,0.03560476,0.03898529,-0.18622136,-0.40539148,0.83794063,28,5.10954857,2.25111651,154.61482239,-,978.25,-,49.79864883,0.15166529,6,812.20031738,194.23059082,13.06433868,77.62712097,0.79180038,38,1.65370548,9.08473682,60.46900177,11.00724506,4.67148447,25.66309738,0,2.48548484,5.92094231,71.11791992,200.89807129,6.69006062,232
Tue May 07 18:33:16 GMT+05:30 2019,07-May-2019 18:33:16.497,77.6271232174402,13.064338578633336,0.0,6.0,812.2258600632242,194.23059,-2.77975297,-3.92900491,8.63854313,0.01359485,-0.00537901,-0.21892604,-0.39465263,0.78595483,28,5.10237074,2.25247049,154.59197998,-,978.5,-,49.79747391,0.1523122,6,812.22583008,194.23059082,13.06433868,77.62712097,1.69882548,38,2.91719031,9.08279419,34.27884674,11.00959873,8.24065018,25.65760994,0,3.10685587,12.36272049,70.69091797,199.69184875,6.69047308,233
Tue May 07 18:33:17 GMT+05:30 2019,07-May-2019 18:33:17.496,77.62711871739104,13.064329883975047,0.47474027,6.0,812.294119354801,246.95912,-3.12931728,-3.991256,9.25626659,0.03408276,0.01030882,-0.30337241,-0.37073427,0.78912777,28,5.09701252,2.25908613,154.57658386,-,984.5,-,49.79698181,0.15258245,6,812.29412842,246.9591217,13.0643301,77.62712097,1.79549122,38,4.16602707,9.08279419,24.00318336,11.00959873,11.76843834,25.65760994,1.06196368,4.34959841,12.98654652,70.69091797,199.69184875,6.69203472,234
Tue May 07 18:33:18 GMT+05:30 2019,07-May-2019 18:33:18.497,77.62710890017382,13.064325840383628,1.5406498,6.0,812.0514236353303,266.72003,-2.98566079,-4.37912846,8.92346191,0.02836572,-0.08138077,-0.18719763,-0.38586628,0.71200323,28,5.09656572,2.26335692,154.56262207,-,989.25,-,49.79592896,0.15316212,6,812.05145264,266.72003174,13.06432629,77.62710571,1.79549122,38,5.33170938,9.08164406,18.7553215,11.010993,15.06132603,25.65436172,3.44633532,4.97096968,12.98654652,70.32248688,198.65109253,6.69274282,235
Tue May 07 18:33:19 GMT+05:30 2019,07-May-2019 18:33:19.497,77.62709077652931,13.064324006989766,1.7576061,6.0,812.1803478934559,272.8079,-2.53074837,-3.16044283,9.31372929,0.02486011,0.05366465,-0.22063449,-0.40783209,0.84575075,28,5.09568167,2.27185798,154.55158997,-,1019.5,-,49.79523087,0.15354522,6,812.18035889,272.80789185,13.06432438,77.62709045,1.07919478,38,5.39478588,9.08148766,18.53603172,11.01118183,15.23950768,25.65392113,3.93165302,4.97096968,7.28578615,70.16610718,198.20935059,6.69456244,236
Tue May 07 18:33:20 GMT+05:30 2019,07-May-2019 18:33:20.497,77.62706554429904,13.064325311531615,2.1635652,6.0,813.0635554685114,285.51898,-1.51318169,-2.34878349,8.54277229,-0.05276456,-0.07795069,-0.22087854,-0.20916344,0.77009064,28,5.09742355,2.27706242,154.5466156,-,1442.5,-,49.794487,0.15395477,6,813.0635376,285.51898193,13.06432533,77.62706757,1.52043283,38,4.96868658,9.08080769,20.1256237,11.01200771,14.03583813,25.65199852,4.83975744,5.59234095,6.99056053,69.98796844,197.70611572,6.69537687,237
Tue May 07 18:33:21 GMT+05:30 2019,07-May-2019 18:33:21.496,77.62703716138552,13.06433125418246,2.3334723,6.0,812.8509975049125,294.84894,-0.67997402,-3.16762567,9.69920731,0.05177197,0.00461794,-0.0207455,-0.30386055,0.85697776,28,5.11819315,2.29518986,154.52703857,-,2160.25,-,49.79191208,0.15537223,6,812.85101318,294.84893799,13.06433105,77.62703705,9.65756702,38,2.36273479,9.07835579,42.32295609,11.01498127,6.67439222,25.64507294,5.21982908,8.69919682,39.34163666,69.37644958,195.97866821,6.69798183,238
Tue May 07 18:33:22 GMT+05:30 2019,07-May-2019 18:33:22.495,77.62700228605615,13.064341875792334,2.7443345,6.0,813.9229815698285,304.8507,-1.99921942,-4.45574522,8.33447075,0.00370073,0.12966177,-0.19159079,-0.32826704,0.96338987,28,5.13925743,2.30905795,154.45541382,-,3397.75,-,49.78227234,0.16067298,6,813.92297363,304.85070801,13.06434155,77.6269989,9.65756702,38,0.94135904,9.06549835,106.22718811,11.03060341,2.65920639,25.6087532,6.13890076,11.18468189,39.34163666,67.10347748,189.55784607,6.6995616,239
Tue May 07 18:33:23 GMT+05:30 2019,07-May-2019 18:33:23.493,77.62695452660391,13.064360844520367,3.6553576,6.0,814.3848485856515,310.12466,-2.43737173,-2.72468472,9.39752865,0.04481875,0.04659461,-0.27408466,-0.34095839,0.85038793,28,5.21951771,2.35405946,154.22764587,-,2546.25,-,49.77936172,0.16227514,6,814.38482666,310.12466431,13.06436062,77.62695312,41.86120605,38,8.23160458,9.06429672,12.14804745,11.03206635,23.25311852,25.60535812,8.17680168,16.77702141,87.7296524,66.5042038,187.86497498,6.70593834,240
Tue May 07 18:33:24 GMT+05:30 2019,07-May-2019 18:33:24.497,77.6268984839033,13.064395017377635,5.192832,6.0,812.7499441041185,308.14053,-2.13569307,-4.10378695,9.11979294,-0.00475048,-0.05953789,-0.3560904,-0.23283772,0.73836225,28,5.26350498,2.37838507,154.19973755,-,2195.5,-,49.77695465,0.16359913,6,812.74993896,308.14053345,13.06439495,77.62689972,9.30627632,40,4.87343645,9.0621357,20.51897621,11.03469753,13.76676941,25.5992527,11.61603451,18.01976395,32.15319061,65.99246979,186.41940308,6.70863056,241
Tue May 07 18:33:25 GMT+05:30 2019,07-May-2019 18:33:25.496,77.62681797641527,13.06445408474009,9.238696,6.0,813.0747770380336,312.13977,-2.9305923,-2.88749552,9.18683243,0.01610224,-0.0205001,-0.34169057,-0.30703339,0.76472127,28,5.36330271,2.43258166,154.15507507,-,2370,-,49.77440262,0.1650015,6,813.07476807,312.13977051,13.06445408,77.6268158,17.92621422,40,6.23920679,9.06178093,16.02734566,11.03512859,17.62487793,25.59825134,20.66637421,20.50524902,55.8574295,65.50098419,185.03103638,6.71574545,242
Tue May 07 18:33:26 GMT+05:30 2019,07-May-2019 18:33:26.497,77.62674404005739,13.064517160727,9.533919,6.0,813.4600263457744,312.0903,-2.19076157,-3.88830233,8.45418453,-0.00649506,-0.08853254,-0.30019957,-0.45518067,0.62999749,28,5.47227907,2.49123812,154.14407349,-,2326.25,-,49.77279663,0.16588429,6,813.46002197,312.09030151,13.06451702,77.62674713,9.58494854,41,8.61197567,9.06088734,11.61149597,11.03621674,24.32761383,25.59572792,21.32677078,21.74799156,29.33995819,65.18151093,184.12857056,6.72355747,243
Tue May 07 18:33:27 GMT+05:30 2019,07-May-2019 18:33:27.496,77.62667376357149,13.064579956508236,9.458087,6.0,813.7406374186554,312.2926,-3.47409272,-3.68957758,7.15888166,-0.0504799,0.00408241,-0.31069437,-0.36756146,0.78082949,28,5.57560396,2.54762173,154.12484741,-,1529.25,-,49.771492,0.16660179,6,813.74066162,312.29260254,13.06457996,77.62667084,9.58494854,41,23.33937645,9.06266212,4.28451538,11.03405571,65.93044281,25.60074043,21.15713692,20.50524902,29.33995819,64.97764587,183.55267334,6.72974873,244
Tue May 07 18:33:28 GMT+05:30 2019,07-May-2019 18:33:28.489,77.62660498165182,13.06464253250456,9.310012,6.0,814.0616175475576,312.55267,-3.37592745,-3.79731989,10.04637718,0.04636358,-0.13111782,-0.27603719,-0.29653859,0.66831571,28,5.62570286,2.57520676,154.15216064,-,1493.25,-,49.77056503,0.16711158,6,814.06164551,312.55267334,13.06464291,77.62660217,9.58494854,41,14.7806015,9.06274223,6.76548386,11.03395844,41.75311279,25.60096741,20.82590294,20.50524902,29.33995819,64.80876923,183.07562256,6.73439646,245
Tue May 07 18:33:29 GMT+05:30 2019,07-May-2019 18:33:29.496,77.62653444405994,13.064705787298372,9.397562,6.0,814.1678896188064,312.39655,-2.94256377,-3.64648056,7.4701376,0.12979247,0.1127708,-0.29068106,-0.33485678,0.92019051,28,5.72697067,2.63107395,154.1484375,-,1491,-,49.76892853,0.16801347,6,814.16790771,312.39654541,13.06470585,77.62653351,4.55955553,41,13.74156666,9.06396103,7.27703905,11.03247452,38.81798553,25.60441017,21.02174759,20.50524902,21.42361069,64.53530121,182.30311584,6.74081469,246
Tue May 07 18:33:30 GMT+05:30 2019,07-May-2019 18:33:30.494,77.62646922072739,13.064765787732604,9.243102,6.0,814.5821474336695,312.22693,-3.18917394,-5.02318859,8.75107479,0.00348947,-0.02875887,-0.33510083,-0.49715978,0.66367847,28,5.77400398,2.65745425,154.16513062,-,1107,-,49.76753235,0.16878052,6,814.58215332,312.22692871,13.06476593,77.62647247,4.55955553,40,24.29959488,9.0639782,4.1152091,11.03245354,68.64292145,25.60445786,20.67622948,19.88387871,21.42361069,64.34526062,181.76626587,6.7455492,247
Tue May 07 18:33:31 GMT+05:30 2019,07-May-2019 18:33:31.494,77.62640692031657,13.064822911195842,8.756098,6.0,815.0811913144507,312.56662,-2.01597929,-2.90425539,7.9777236,-0.09150028,0.09161281,-0.15888612,-0.40343896,0.90139747,28,5.86098671,2.70713234,154.16160583,-,2202.25,-,49.76638794,0.16940886,6,815.08117676,312.56661987,13.06482315,77.62640381,4.55955553,40,6.89627886,9.06528187,14.50027275,11.03086758,19.48101234,25.60814095,19.58683205,19.26250648,21.42361069,64.10610199,181.09068298,6.75102663,248
Tue May 07 18:33:32 GMT+05:30 2019,07-May-2019 18:33:32.494,77.62634526850037,13.064879903788878,8.968677,4.0,815.2093107967632,312.6319,-3.13410568,-2.35836077,9.63695621,0.02424375,-0.00554432,-0.39587295,-0.25602388,0.77521604,28,5.90915823,2.73422241,154.14404297,-,2417.25,-,49.76269531,0.17143981,4,815.20928955,312.63189697,13.06488037,77.62634277,-,40,5.62352324,9.06361866,17.78207779,11.03289223,15.88565826,25.60344124,20.06235695,20.50524902,-,63.70424271,179.95549011,6.75522995,249
Tue May 07 18:33:33 GMT+05:30 2019,07-May-2019 18:33:33.499,77.62627892101428,13.064939748568888,9.674902,4.0,815.569118450434,312.4706,-1.98964238,-1.68078089,11.3728056,0.07580702,0.12142635,-0.05369423,-0.22185482,0.99755895,28,6.0147109,2.79287028,154.13897705,-,2511.75,-,49.76106262,0.17233817,4,815.5690918,312.47061157,13.0649395,77.62628174,19.49232864,41,5.83300781,9.06239891,17.14345741,11.03437614,16.47742462,25.59999657,21.64213943,22.36936378,57.42067337,63.11103439,178.27975464,6.76170635,250
Tue May 07 18:33:34 GMT+05:30 2019,07-May-2019 18:33:34.495,77.62620400451272,13.065009726660241,11.103213,4.0,816.0034587322774,313.7674,-1.98724806,-1.50839317,9.85244083,0.1385913,0.21669197,-0.33754149,-0.01952518,1.06833768,28,6.1572237,2.86902404,153.93389893,-,3268,-,49.74672318,0.18022615,4,816.003479,313.76739502,13.06501007,77.62620544,47.49602127,41,1.51377511,9.0541687,66.05863953,11.04440689,4.27620077,25.57674789,24.83717918,29.20444679,115.41936493,61.77368546,174.50193787,6.77093697,251
Tue May 07 18:33:35 GMT+05:30 2019,07-May-2019 18:33:35.494,77.62611273044698,13.065096113687598,13.6047325,4.0,816.7918397273254,314.51724,-4.92981195,-3.96731329,9.97215462,0.22291833,0.21241865,-0.46762797,-0.42711323,0.93336993,28,6.24186468,2.91349888,153.57780457,-,3603.5,-,49.7284317,0.1902857,4,816.79187012,314.51724243,13.0650959,77.62611389,80.40509796,44,2.11579418,9.02464485,47.26259232,11.0805378,5.97681999,25.49334717,30.43291855,32.31130219,158.88583374,57.30398941,161.87567139,6.77562714,252
Tue May 07 18:33:36 GMT+05:30 2019,07-May-2019 18:33:36.494,77.6260036668014,13.065186116823467,15.306358,4.0,817.0352494029173,310.15128,-3.29452205,-2.57623959,9.17964935,-0.04088555,0.02863463,-0.33583301,-0.26261359,0.83574402,28,6.42150164,3.00766134,153.57780457,-,2576.5,-,49.7284317,0.1902857,4,817.03527832,310.15127563,13.0651865,77.62600708,31.28341675,44,181.2480011,9.02464485,0,11.0805378,512,25.49334717,34.23934937,34.79678726,86.45897675,57.30398941,161.87567139,6.78771496,253
Tue May 07 18:33:37 GMT+05:30 2019,07-May-2019 18:33:37.493,77.6258831054013,13.065276371695386,16.235424,4.0,817.7402597871906,307.2027,-0.84039044,-2.13569307,8.63375473,0.16717099,-0.01072085,-0.26895931,-0.36560893,0.77863294,28,6.51842308,3.05826759,153.28666687,-,2878.25,-,49.71211243,0.19926092,4,817.74023438,307.20269775,13.06527615,77.62588501,31.28341675,47,2.21173525,9.00973034,45.21242523,11.09888077,6.24783993,25.45121574,36.31760788,36.66090012,86.45897675,54.86112976,154.97494507,6.79274654,254
Tue May 07 18:33:38 GMT+05:30 2019,07-May-2019 18:33:38.494,77.62575212429061,13.065374822745,17.910131,4.0,818.6670746011457,307.56784,-2.79411864,-1.88189995,10.91310501,0.08978276,-0.0820858,-0.28213879,-0.18646543,0.75300616,28,6.73613834,3.1711359,153.02259827,-,3019.75,-,49.69612885,0.20805302,4,818.66705322,307.56784058,13.06537437,77.62575531,71.61476135,47,2.24812317,8.99437332,44.48062134,11.11783028,6.35063076,25.40783501,40.06381989,41.63187027,177.17405701,52.65833282,148.75234985,6.80768776,255
Tue May 07 18:33:39 GMT+05:30 2019,07-May-2019 18:33:39.489,77.62561594811464,13.065477094852747,19.231134,4.0,819.1520671334829,310.1911,-2.97129512,-2.16203022,9.72075558,0.12246916,0.04605354,-0.13643217,-0.35169724,0.87528253,28,6.97862768,3.29633236,152.72462463,-,3333.5,-,49.68404388,0.21470007,4,819.15203857,310.19110107,13.06547737,77.62561798,81.5411911,50,2.29943705,8.98058033,43.48799896,11.13490677,6.49558496,25.36886978,43.0188179,45.9814682,183.36804199,51.07527161,144.28042603,6.82363605,256
