GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Wed Apr 24 16:31:00 GMT+05:30 2019,24-Apr-2019 16:31:00.204,77.58799205165269,12.930640531474316,3.4849818,6.0,831.9937885292987,17.029182,-2.10217333,7.58027411,5.30571318,0.04336592,-0.03244954,-0.21428882,0.77270883,0.4408474,36,8.83040237,4.2954092,316.2796936,92,734,-,49.4596405,0.63073355,6,831.99377441,17.02918243,12.93064022,77.58798981,-,42,181.2480011,10.28434086,0,9.72331905,512,29.05180931,7.79568195,6.21371174,-,18.48631477,52.22122955,7.24657011,429
Wed Apr 24 16:31:01 GMT+05:30 2019,24-Apr-2019 16:31:01.205,77.58799957988752,12.930664275345721,1.9588407,6.0,831.7615699686869,17.882742,-3.20353961,9.03120422,1.10615492,0.00230122,-0.01636286,-0.32655856,0.92061204,0.01275789,36,8.81508732,4.29671574,316.06588745,92,758,-,49.45869064,0.63168222,6,831.76159668,17.88274193,12.93066406,77.58799744,-,42,3.13000321,10.28084469,31.94818497,9.72662449,8.8418169,29.04193497,4.38180161,4.97096968,-,18.46185493,52.15213013,7.2481966,430
Wed Apr 24 16:31:02 GMT+05:30 2019,24-Apr-2019 16:31:02.207,77.58800666048505,12.930682139117751,1.9131258,6.0,831.8651041392019,18.846796,-4.91544628,8.21236229,2.63370228,-0.1316759,-0.07715139,-0.57745707,0.69851321,0.07230969,36,8.80726147,4.30161619,315.95294189,92,1439,-,49.45782852,0.63254386,6,831.8651123,18.84679604,12.93068218,77.58800507,-,42,1.61964309,10.28084469,61.74071121,9.72662449,4.57526302,29.04193497,4.27954006,6.83508301,-,18.46185493,52.15213013,7.24926567,431
Wed Apr 24 16:31:03 GMT+05:30 2019,24-Apr-2019 16:31:03.202,77.58801581223229,12.930706256678558,3.3633533,6.0,831.7370187645566,18.278067,-6.40707922,8.30813313,3.32804203,0.13272578,0.11984282,-0.67459482,0.78637648,0.3239404,36,8.81417465,4.31368065,315.93579102,92,1542,-,49.45514679,0.63522702,6,831.73699951,18.27806664,12.93070602,77.5880127,23.55536652,43,1.08980739,10.26623821,91.7574234,9.74046326,3.07855201,29.00067329,7.52360678,10.56331062,108.77562714,18.36565971,51.88039398,7.25167513,432
Wed Apr 24 16:31:04 GMT+05:30 2019,24-Apr-2019 16:31:04.207,77.58803333827127,12.930747407728303,5.5194807,6.0,831.7835157040201,18.042053,-6.31849098,6.70396948,1.73345494,0.00311794,0.01243815,-0.60625672,0.73756349,0.23583303,36,8.83565521,4.33286905,315.04177856,92,1959,-,49.44935226,0.64102119,6,831.7835083,18.04205322,12.93074703,77.58803558,34.7432518,43,1.60214114,10.25295353,62.41517639,9.75308418,4.52582216,28.96314621,12.34672642,14.29153728,140.04994202,18.27893066,51.63539886,7.25515461,433
Wed Apr 24 16:31:05 GMT+05:30 2019,24-Apr-2019 16:31:05.205,77.58805468617534,12.930806663902256,7.32135,6.0,832.5286319315004,14.818354,-7.55154276,4.9609375,4.45335102,0.04582804,0.02717889,-0.76978004,0.50570208,0.35396034,36,8.89987278,4.38173819,315.02490234,92,2171,-,49.44670486,0.6436711,6,832.52862549,14.81835365,12.93080711,77.58805847,34.10568237,43,1.77153027,10.23324394,56.44719696,9.77186871,5.00432301,28.9074688,16.37739372,18.01976395,111.86469269,18.14630318,51.26074219,7.26096106,434
Wed Apr 24 16:31:06 GMT+05:30 2019,24-Apr-2019 16:31:06.203,77.5880756954684,12.93087576137875,8.09789,6.0,832.3446224059763,10.18299,-1.38149655,8.61699486,4.18279791,0.0172339,-0.08636102,-0.17328593,0.83177257,0.23510084,36,8.94726372,4.41375542,314.38867188,92,1844.5,-,49.4418869,0.64848876,6,832.34460449,10.18299007,12.93087578,77.58807373,36.13792419,44,1.75063109,10.21317959,57.12107086,9.79106617,4.94528532,28.85079002,18.11446381,21.12662125,139.51170349,18.01910019,50.90141296,7.26744747,435
Wed Apr 24 16:31:07 GMT+05:30 2019,24-Apr-2019 16:31:07.205,77.58808995149295,12.930950163306926,8.857248,6.0,832.2198214004477,10.657944,-0.83560193,8.71994877,4.85558939,0.05910306,0.0328949,-0.0878633,0.88229382,0.42913228,36,8.99428749,4.4456501,313.75488281,92,1701.5,-,49.43914795,0.65122503,6,832.21984863,10.65794373,12.93095016,77.58808899,36.13792419,43,3.63104057,10.20527267,27.53974152,9.79865265,10.2571764,28.82845306,19.81309891,21.12662125,139.51170349,17.95941925,50.73282242,7.27277565,436
Wed Apr 24 16:31:08 GMT+05:30 2019,24-Apr-2019 16:31:08.204,77.58810768275387,12.931038530369342,9.735786,6.0,831.8343715097939,11.641209,-3.43817854,8.13335133,2.77975297,-0.02925783,0.00615156,-0.3851341,0.8781448,0.2036165,36,9.04095078,4.47742319,313.75488281,92,1807.5,-,49.43914795,0.65122503,6,831.83435059,11.64120865,12.93103886,77.58810425,36.13792419,43,181.2480011,10.20914555,0,9.79493523,512,28.83939362,21.77833366,21.12662125,139.51170349,17.97258759,50.77002335,7.27795219,437
Wed Apr 24 16:31:09 GMT+05:30 2019,24-Apr-2019 16:31:09.207,77.5881296132786,12.931130561225325,9.784474,6.0,831.938526380008,12.614514,-1.60416412,9.14373589,3.84759951,0.05768696,0.02472735,-0.16352335,0.93208313,0.29221198,36,9.08725643,4.50907564,313.62155151,92,1739,-,49.43766785,0.65270519,6,831.9385376,12.61451435,12.93113041,77.58812714,36.13792419,43,181.2480011,10.20882607,0,9.79524231,512,28.83849144,21.88724518,21.12662125,139.51170349,17.95389748,50.71722412,7.28172588,438
Wed Apr 24 16:31:10 GMT+05:30 2019,24-Apr-2019 16:31:10.205,77.58814861224792,12.931217248264584,8.606233,6.0,831.7415864200286,7.7619805,-0.69912827,8.20996857,4.9585433,-0.00071186,0.00312623,-0.1520523,0.84104699,0.42449504,35,9.13083649,4.53942919,313.62155151,92,1739,-,49.43766785,0.65270519,6,831.74157715,7.76198053,12.93121719,77.58815002,-,43,181.2480011,10.21213627,0,9.79206753,512,28.84784126,19.25159454,20.50524902,-,17.96513176,50.74895859,7.28628206,439
Wed Apr 24 16:31:11 GMT+05:30 2019,24-Apr-2019 16:31:11.207,77.58815847494502,12.931294580037848,7.8069344,6.0,831.651335734581,7.866818,0.19154198,8.32249928,4.76939535,0.04665073,0.07807012,0.05711114,0.85422647,0.55458152,35,9.15990925,4.56260633,313.62155151,92,1489,-,49.43766785,0.65270519,6,831.65130615,7.86681795,12.93129444,77.58815765,-,44,181.2480011,10.21687126,0,9.78752899,512,28.8612175,17.46361542,16.77702141,-,17.98120499,50.79436493,7.2928009,440
Wed Apr 24 16:31:12 GMT+05:30 2019,24-Apr-2019 16:31:12.205,77.58816736665726,12.931359315440195,6.144441,6.0,830.7584485827116,7.2690177,-4.13970137,7.70477629,2.63370228,-0.07909202,-0.04283615,-0.38928321,0.84861302,0.10940751,35,9.17753506,4.58876753,313.62155151,92,754,-,49.43766785,0.65270519,6,830.75842285,7.2690177,12.93135929,77.58816528,-,44,181.2480011,10.21687126,0,9.78752899,512,28.8612175,13.74472332,9.94193935,-,17.98120499,50.79436493,7.29820442,441
Wed Apr 24 16:31:13 GMT+05:30 2019,24-Apr-2019 16:31:13.205,77.58817942254603,12.931405528571497,3.6730976,8.0,830.5576166588044,7.940894,-2.5929997,9.16528416,4.2306838,0.16768087,0.06278091,-0.26432207,0.93427968,0.33126235,35,9.17807293,4.59767866,313.85339355,92,797.5,-,49.43680191,0.65357256,8,830.55761719,7.94089413,12.93140507,77.58818054,-,44,4.85753012,10.21679592,20.58616638,9.78760052,13.72183609,28.86100578,8.21648502,9.32056808,-,17.9706459,50.76453781,7.30065441,442
Wed Apr 24 16:31:14 GMT+05:30 2019,24-Apr-2019 16:31:14.204,77.58818414354283,12.931438951713652,3.5833862,8.0,829.9677405858015,8.668119,-6.50285053,6.47172499,1.46290195,-0.0339728,0.05626152,-0.74610579,0.65751028,0.25487009,35,9.18093395,4.60772419,313.84643555,92,1312.5,-,49.4360733,0.65430146,8,829.9677124,8.66811943,12.9314394,77.58818054,-,43,4.37866879,10.21521568,22.83751678,9.78911495,12.3691206,28.85654259,8.0158062,9.94193935,-,17.95665359,50.72500992,7.30271435,443
Wed Apr 24 16:31:15 GMT+05:30 2019,24-Apr-2019 16:31:15.205,77.58818205413695,12.931481497027097,4.673426,8.0,830.5676438652112,10.379734,1.32642829,10.62339687,5.90907001,0.10544378,0.03177603,-0.39562887,0.82859963,0.36982459,35,9.19072914,4.62122965,313.78411865,92,1472,-,49.43389893,0.65647578,8,830.56762695,10.37973404,12.93148136,77.58818054,-,43,1.65769315,10.20670128,60.32353973,9.79728127,4.68274927,28.83248901,10.45415592,11.80605221,-,17.9022274,50.57126617,7.30558062,444
Wed Apr 24 16:31:16 GMT+05:30 2019,24-Apr-2019 16:31:16.205,77.58818588108655,12.931534072156916,5.6987424,8.0,829.823253724842,4.757074,-1.60655844,9.5387907,3.49564123,0.01478984,0.02710136,-0.2025737,0.95844209,0.20752154,35,9.20738125,4.63817501,313.15084839,92,1694,-,49.42886353,0.66151237,8,829.82324219,4.75707388,12.93153381,77.58818817,18.1842556,44,2.2407465,10.18794918,44.62705612,9.81531334,6.32979202,28.77951813,12.74772358,13.67016602,76.43780518,17.78058624,50.22764206,7.30874062,445
Wed Apr 24 16:31:17 GMT+05:30 2019,24-Apr-2019 16:31:17.207,77.58818876181218,12.9315905686411,6.114439,8.0,829.5638072816739,8.332838,-1.54909575,8.77501678,2.89707255,0.01367131,0.00357992,-0.19134672,0.93818468,0.19946739,35,9.24719524,4.67535448,312.90411377,92,1807,-,49.4271965,0.66317916,8,829.56378174,8.33283806,12.93159103,77.58818817,8.35734177,44,2.55274248,10.18794918,39.17274094,9.81531334,7.21113682,28.77951813,13.6776104,14.91290855,32.93336487,17.78058624,50.22764206,7.31449556,446
Wed Apr 24 16:31:18 GMT+05:30 2019,24-Apr-2019 16:31:18.206,77.58819765717593,12.931650761800988,6.791051,8.0,829.4196981191383,5.598683,0.58899158,8.38953876,6.41665649,0.11898445,0.11176731,0.06516527,0.87838882,0.57776767,35,9.26117229,4.69094753,312.88980103,92,1694,-,49.42493439,0.66544104,8,829.41967773,5.59868288,12.93165112,77.5881958,8.35734177,44,2.71745825,10.17414284,36.7983284,9.82863331,7.67643595,28.74051666,15.1911478,13.04879475,32.93336487,17.68952942,49.97042465,7.31815004,447
Wed Apr 24 16:31:19 GMT+05:30 2019,24-Apr-2019 16:31:19.206,77.58819987404381,12.93171003154803,5.7610064,8.0,829.2351300689623,3.6672852,-0.38068968,8.61460114,3.52197814,-0.03150594,-0.05018151,-0.03880629,0.8781448,0.25901917,35,9.26117229,4.69094753,312.88980103,92,1694,-,49.42493439,0.66544104,8,829.23510742,3.6672852,12.93171024,77.58820343,8.35734177,43,181.2480011,10.17678261,0,9.82608318,512,28.7479744,12.8870039,13.04879475,32.93336487,17.69836807,49.99538803,7.31815004,448
Wed Apr 24 16:31:20 GMT+05:30 2019,24-Apr-2019 16:31:20.205,77.58820206187023,12.931758784797113,4.950017,8.0,829.2837295981127,3.7769547,-1.75260913,9.94581795,1.16361761,0.0433479,0.0164382,-0.15986237,0.99968898,-0.01335703,35,9.27521229,4.71504307,312.54006958,92,1443,-,49.42386246,0.66651189,8,829.28375244,3.77695465,12.93175888,77.58820343,-,43,2.95446968,10.17678261,33.84631729,9.82608318,8.34595966,28.7479744,11.07287216,11.80605221,-,17.69836807,49.99538803,7.32504606,449
Wed Apr 24 16:31:21 GMT+05:30 2019,24-Apr-2019 16:31:21.204,77.58820900615483,12.931802729078937,4.7310805,6.0,828.6541422312686,3.5494251,0.45970076,8.57389832,3.04072905,0.17834519,-0.04419119,0.17279781,0.87887692,0.23266019,35,9.29119396,4.73162651,312.52767944,92,1598.5,-,49.4219017,0.66847241,6,828.65411377,3.54942513,12.93180275,77.58821106,16.83321953,43,2.57628298,10.1679306,38.81480789,9.8346386,7.2776351,28.72296715,10.58312511,13.67016602,74.98607635,17.63471222,49.81557083,7.32834005,450
Wed Apr 24 16:31:22 GMT+05:30 2019,24-Apr-2019 16:31:22.206,77.58821551107543,12.931851840779832,6.2201643,6.0,828.3243495946257,7.0378537,-2.535537,8.83487415,2.46849728,-0.00014508,-0.02516185,-0.20062119,0.92232049,0.14235625,35,9.29119396,4.73162651,312.23358154,92,1598.5,-,49.41838074,0.67199224,6,828.32434082,7.03785372,12.93185139,77.58821869,16.83321953,43,2.16150045,10.15428829,46.26319504,9.84785175,6.10593367,28.68442917,13.91411114,13.67016602,74.98607635,17.55023003,49.57692337,7.32834005,451
Wed Apr 24 16:31:23 GMT+05:30 2019,24-Apr-2019 16:31:23.205,77.58822777992361,12.931911130684677,6.723419,6.0,827.3286507818847,7.9174876,-1.31685114,8.46854973,5.26022196,0.04406232,0.04624899,-0.19598395,0.90425974,0.38764128,35,9.31606579,4.75274324,312.23358154,92,1926.5,-,49.41838074,0.67199224,6,827.32867432,7.91748762,12.93191147,77.58822632,18.89767647,43,2.16150045,10.15428829,46.26319504,9.84785175,6.10593367,28.68442917,15.03985977,16.15565109,69.84984589,17.55023003,49.57692337,7.33412743,452
Wed Apr 24 16:31:24 GMT+05:30 2019,24-Apr-2019 16:31:24.202,77.58823866543956,12.931974628485229,7.156979,6.0,827.1352878380433,8.932477,-0.12929083,8.80853748,4.85080099,0.05401161,0.02549852,-0.01317949,0.89791405,0.3944751,35,9.33402729,4.77034235,311.7890625,92,1634.5,-,49.41432571,0.67604905,6,827.13531494,8.932477,12.93197441,77.58824158,18.89767647,43,181.2480011,10.14004803,0,9.86168098,512,28.64420319,16.00970459,14.29153728,69.84984589,17.45869255,49.3183403,7.33934593,453
Wed Apr 24 16:31:25 GMT+05:30 2019,24-Apr-2019 16:31:25.205,77.58824847511605,12.932035399457831,6.5195975,6.0,827.4087693710443,10.302949,-1.32163966,9.56033897,5.41106129,0.02810439,0.0181086,-0.08810735,0.92646956,0.31198123,35,9.34952068,4.79506683,311.7890625,92,1399.5,-,49.41432571,0.67604905,6,827.40875244,10.30294895,12.93203545,77.58824921,18.89767647,43,181.2480011,10.14547348,0,9.85640717,512,28.65953064,14.58392429,10.56331062,69.84984589,17.47666168,49.36910248,7.34376764,454
Wed Apr 24 16:31:26 GMT+05:30 2019,24-Apr-2019 16:31:26.203,77.58825802635275,12.93208773563057,5.27482,6.0,827.0577191398866,12.4868965,2.38709188,4.9609375,8.54277229,0.00819318,-0.10182895,0.14619476,0.50082076,0.63072973,35,9.35163689,4.80451059,311.7890625,92,1260,-,49.41432571,0.67604905,6,827.05773926,12.48689651,12.9320879,77.58825684,-,43,181.2480011,10.14697742,0,9.85494614,512,28.66377831,11.79943562,9.94193935,-,17.48164177,49.38316727,7.34666634,455
Wed Apr 24 16:31:27 GMT+05:30 2019,24-Apr-2019 16:31:27.202,77.58826479376646,12.932128053015791,3.749394,6.0,826.2435503442491,12.562872,-2.41342902,7.09902477,8.12856293,0.21113567,0.22269212,0.03416906,0.75928527,0.85722172,35,9.34489155,4.80936766,311.7890625,92,997,-,49.41432571,0.67604905,6,826.24353027,12.56287193,12.93212795,77.58826447,-,43,181.2480011,10.1490612,0,9.85292339,512,28.66966438,8.38715553,7.45645428,-,17.48854256,49.40266037,7.34920168,456
Wed Apr 24 16:31:28 GMT+05:30 2019,24-Apr-2019 16:31:28.206,77.58827060582949,12.932157980926224,3.1952958,6.0,826.1380236432508,10.735739,-2.56187415,8.98092461,3.01678634,0.01944202,-0.09923239,-0.14253379,0.87082285,0.07938755,35,9.33599186,4.81307077,311.62240601,92,790.5,-,49.41334915,0.67702562,6,826.13800049,10.73573875,12.93215752,77.58827209,-,43,2.69318128,10.14645767,37.13003922,9.85545158,7.60785627,28.66230965,7.14767265,6.83508301,-,17.46934319,49.34842682,7.35046959,457
Wed Apr 24 16:31:29 GMT+05:30 2019,24-Apr-2019 16:31:29.206,77.58827782513735,12.932182494428778,2.4131892,6.0,825.96028265301,355.29984,-1.95851684,7.98490667,5.94259024,0.05681405,0.08101643,-0.36658517,0.82859963,0.48892814,35,9.33154583,4.81902838,311.41357422,92,1618.5,-,49.41017532,0.68019766,6,825.96026611,355.29983521,12.93218231,77.58827972,1.97983742,43,1.07623458,10.14291096,92.91461945,9.85889816,3.04021049,28.65229034,5.39815044,8.07782555,10.00563431,17.44698906,49.28527832,7.35260105,458
Wed Apr 24 16:31:30 GMT+05:30 2019,24-Apr-2019 16:31:30.207,77.5882674170345,12.932199283450501,1.4822422,6.0,825.323658561015,330.61505,-6.41905069,8.32968235,1.5179702,0.07584214,0.02528952,-0.56769449,0.81712866,0.14601722,35,9.34018993,4.83991671,311.39422607,92,1862.5,-,49.40710831,0.68326586,6,825.32366943,330.61505127,12.93219948,77.58826447,22.17400551,43,0.8813324,10.12180805,113.46221161,9.87945271,2.48963952,28.59267807,3.31568146,11.80605221,84.77619934,17.32143402,48.93060303,7.3560977,459
Wed Apr 24 16:31:31 GMT+05:30 2019,24-Apr-2019 16:31:31.201,77.58824547335033,12.932213277730318,2.5267148,6.0,825.7057896057544,268.88293,-0.08379962,9.81413269,3.99843884,0.10866117,0.10995353,0.38244939,0.81078297,0.55384934,35,9.34018993,4.83991671,310.66067505,92,1862.5,-,49.39348221,0.69689035,6,825.70581055,268.88293457,12.93221283,77.58824921,22.17400551,45,0.53611767,10.06217194,186.52232361,9.93800545,1.51445675,28.42421341,5.65210009,11.80605221,84.77619934,16.98730659,47.98674011,7.3560977,460
Wed Apr 24 16:31:32 GMT+05:30 2019,24-Apr-2019 16:31:32.204,77.58819163341778,12.93221244554358,7.601396,6.0,825.6020928979667,270.77927,-1.27135992,9.44541454,3.13171148,0.04162389,0.02618934,-0.1950077,0.976991,0.14455284,35,9.43098545,4.90342951,308.7913208,92,3031.5,-,49.38724899,0.70312405,6,825.60211182,270.77926636,12.93221283,77.58818817,85.22959137,45,0.93375307,10.06217194,107.09246826,9.93800545,2.63772058,28.42421341,17.00383759,24.23347664,208.19865417,16.98730659,47.98674011,7.36612511,461
Wed Apr 24 16:31:33 GMT+05:30 2019,24-Apr-2019 16:31:33.201,77.58810680052116,12.932225669725526,10.251988,6.0,826.6740476801539,277.96967,-1.3910737,9.62498474,3.06706595,0.0193259,-0.00176633,-0.08420233,0.95112014,0.18994887,35,9.49101353,4.94287872,308.75134277,92,3207,-,49.38085556,0.70951784,6,826.67407227,277.96966553,12.93222523,77.58810425,86.83007812,51,1.07080817,10.01335621,93.38546753,9.98645401,3.0248816,28.28631783,22.93304443,26.71896172,192.79570007,16.70772171,47.19695663,7.37063313,462
Wed Apr 24 16:31:34 GMT+05:30 2019,24-Apr-2019 16:31:34.202,77.5879979195575,12.932248308109145,12.260295,6.0,826.7287607616655,285.3942,0.3328042,8.67924595,3.84999394,-0.01629617,-0.03153303,0.06174837,0.88693106,0.28318161,35,9.5506258,4.98218536,306.54510498,92,2174.5,-,49.37297058,0.71740454,6,826.72875977,285.39419556,12.93224812,77.58799744,86.83007812,51,3.27817655,9.99186707,30.5041275,10.00793171,9.26038551,28.22561264,27.42549896,26.71896172,192.79570007,16.58672714,46.85516357,7.37824774,463
Wed Apr 24 16:31:35 GMT+05:30 2019,24-Apr-2019 16:31:35.202,77.58788477796071,12.932279366335775,11.038574,6.0,828.7571694574757,277.82965,-1.74782062,8.98092461,3.9888618,0.01806331,0.00787336,-0.17475033,0.89352083,0.3315064,35,9.60554218,5.01911163,306.54510498,92,1983.5,-,49.37297058,0.71740454,6,828.75714111,277.82965088,12.93227959,77.587883,86.83007812,51,181.2480011,9.99075222,0,10.00904846,512,28.22246361,24.69258499,25.47621918,192.79570007,16.56228447,46.78611374,7.38316965,464
Wed Apr 24 16:31:36 GMT+05:30 2019,24-Apr-2019 16:31:36.205,77.5877810483715,12.932292656265997,10.260569,6.0,829.084045184427,277.3015,-0.51476908,8.53798389,4.72390413,0.01476469,-0.00360929,-0.05247391,0.87033468,0.38153964,35,9.65153885,5.05143499,306.54510498,92,1785,-,49.37297058,0.71740454,6,829.08404541,277.30151367,12.93229294,77.58778381,86.83007812,50,181.2480011,9.99513721,0,10.00465775,512,28.23484993,22.95223808,22.9907341,192.79570007,16.57622147,46.82548523,7.38938332,465
Wed Apr 24 16:31:37 GMT+05:30 2019,24-Apr-2019 16:31:37.200,77.58768536011387,12.932289034638632,8.999267,8.0,829.1869642636404,274.4223,-1.24981141,8.80853748,2.47089171,-0.03976583,-0.03782399,-0.07199909,0.90523601,0.21704006,35,9.72138405,5.10459757,306.54510498,92,1683,-,49.37297058,0.71740454,8,829.18695068,274.42230225,12.93228912,77.58768463,-,50,181.2480011,9.99513721,0,10.00465775,512,28.23484993,20.13078499,19.26250648,-,16.57622147,46.82548523,7.39913273,466
Wed Apr 24 16:31:38 GMT+05:30 2019,24-Apr-2019 16:31:38.201,77.58759659856803,12.932290405718787,8.633947,8.0,830.2681786107631,270.29694,-0.80447632,9.2083807,3.20114541,0.01022698,0.01024027,-0.14326598,0.95136416,0.2070334,35,9.75172329,5.12881374,306.63641357,92,1612,-,49.37151718,0.71885639,8,830.26818848,270.29693604,12.93229008,77.58759308,-,49,3.67725086,9.99565411,27.19366264,10.0041399,10.38771439,28.23631096,19.313591,18.64113617,-,16.56457138,46.79257202,7.40239143,467
Wed Apr 24 16:31:39 GMT+05:30 2019,24-Apr-2019 16:31:39.208,77.58751778741323,12.93229690737461,8.170852,8.0,830.1343573089458,273.51675,-0.04070267,9.31133461,3.5147953,-0.01475864,0.00830461,-0.16376741,0.95136416,0.18994887,35,9.77975082,5.15183306,306.63952637,92,1545,-,49.36946106,0.72091466,8,830.13433838,273.51675415,12.93229675,77.58751678,-,49,4.20246935,9.98894119,23.79504013,10.01086235,11.87138176,28.2173481,18.27767372,18.01976395,-,16.52455139,46.67952347,7.40847635,468
Wed Apr 24 16:31:40 GMT+05:30 2019,24-Apr-2019 16:31:40.210,77.58744106424558,12.932302282407992,7.9437366,8.0,830.6143413715873,273.36325,-2.50441146,8.53080082,1.38149655,-0.06521433,-0.115596,-0.22917674,0.83836222,0.06205896,35,9.80129051,5.17144775,306.41790771,92,1390.5,-,49.36693573,0.72343874,8,830.61431885,273.36325073,12.93230247,77.58744049,-,49,4.279706,9.98219585,23.3656044,10.01762772,12.08956528,28.19829369,17.76963234,16.15565109,-,16.48043442,46.55489731,7.41411543,469
Wed Apr 24 16:31:41 GMT+05:30 2019,24-Apr-2019 16:31:41.204,77.587368695023,12.93230371958979,7.4226594,8.0,830.0638426646698,274.99347,-0.58899158,9.09584999,3.28733921,0.00672489,0.01349727,-0.11373415,0.93257123,0.27927655,35,9.8226862,5.19099236,306.19137573,92,1436,-,49.36376953,0.72660381,8,830.06384277,274.99346924,12.93230343,77.58737183,-,49,2.22806025,9.97443867,44.88115692,10.02541828,6.29395533,28.17638016,16.60401535,16.15565109,-,16.42768478,46.40589142,7.41707277,470
Wed Apr 24 16:31:42 GMT+05:30 2019,24-Apr-2019 16:31:42.205,77.58729749662655,12.932304589430117,7.7154746,8.0,830.7198703643661,274.80954,-1.48205614,8.69121742,4.9585433,0.03404705,0.03403902,-0.09420898,0.84983325,0.48087403,35,9.84602261,5.21157169,305.93527222,93,1402,-,49.36084366,0.72953004,8,830.71984863,274.80953979,12.93230438,77.58729553,5.32100677,49,2.61935687,9.96371937,38.17651749,10.03620338,7.39931345,28.146101,17.25902367,16.77702141,26.38550949,16.36812019,46.23762512,7.41994095,471
Wed Apr 24 16:31:43 GMT+05:30 2019,24-Apr-2019 16:31:43.206,77.58722671060531,12.932310083935377,7.3999505,8.0,831.1112989426879,274.67245,-0.6847626,8.39911556,4.49884224,0.03465884,-0.00756037,-0.09982246,0.85764337,0.38861755,35,9.88394451,5.24811172,305.59658813,93,1350.5,-,49.35924149,0.7311312,8,831.11132812,274.67245483,12.9323101,77.58722687,5.32100677,49,3.59932971,9.96004772,27.78237343,10.03990364,10.16759777,28.13572693,16.55321884,14.91290855,26.38550949,16.34257126,46.16545486,7.42871475,472
Wed Apr 24 16:31:44 GMT+05:30 2019,24-Apr-2019 16:31:44.202,77.58715958462432,12.932315628015528,6.9011207,8.0,831.368596444596,279.33087,-0.04070267,9.62977314,3.68957758,0.05113144,0.05207028,-0.00561349,0.96991307,0.30661181,35,9.90065193,5.26518774,305.47503662,93,1278.5,-,49.35779953,0.73257554,8,831.36859131,279.33087158,12.93231583,77.5871582,5.32100677,49,3.93724513,9.95665073,25.39794159,10.04332829,11.12216091,28.12613297,15.43736744,14.91290855,26.38550949,16.31934738,46.0998497,7.431602,473
Wed Apr 24 16:31:45 GMT+05:30 2019,24-Apr-2019 16:31:45.200,77.5870960626028,12.932321464858239,6.689751,6.0,831.6772932807215,279.75497,-0.87151605,8.94740486,3.4860642,0.03340093,-0.01678927,-0.08883955,0.9120698,0.25535822,35,9.91724873,5.2822032,305.35244751,93,1274,-,49.35482407,0.73555082,6,831.67730713,279.75497437,12.93232155,77.58709717,-,47,2.26976991,9.94578266,44.05641556,10.05430317,6.4117794,28.09543228,14.9645462,14.91290855,-,16.25965309,45.93122101,7.43578148,474
Wed Apr 24 16:31:46 GMT+05:30 2019,24-Apr-2019 16:31:46.202,77.58703476238463,12.932331335691627,6.7449803,6.0,832.1891251313957,280.8034,-1.69754088,8.85642242,3.38789892,0.00096262,0.01684762,-0.1784113,0.91231388,0.31124905,35,9.95624638,5.31933069,304.99942017,93,1330.5,-,49.35163116,0.73874366,6,832.18914795,280.80340576,12.93233109,77.58703613,10.35225296,47,2.34229112,9.93683338,42.69235611,10.06335926,6.61664152,28.07015038,15.0880909,16.15565109,55.40463257,16.20448112,45.77536774,7.44128132,475
Wed Apr 24 16:31:47 GMT+05:30 2019,24-Apr-2019 16:31:47.201,77.58697108855596,12.932334136025672,6.5334086,6.0,832.6572489494918,280.5931,-0.55547178,9.16528416,4.93220615,0.04736168,0.06777325,0.01195917,0.94306606,0.39984453,35,9.95624638,5.31933069,304.99942017,93,1330.5,-,49.35163116,0.73874366,6,832.65722656,280.59310913,12.93233395,77.58696747,10.35225296,47,2.34229112,9.93683338,42.69235611,10.06335926,6.61664152,28.07015038,14.61481857,16.15565109,55.40463257,16.20448112,45.77536774,7.44128132,476
