GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
-,25-Apr-2019 16:53:57.404,-,-,-,-,-,-,-10.56114578,0.1699935,4.7909441,0.11973311,-0.22012402,-0.71877056,0.26041704,-0.25278449,39,5.06417513,1.19157064,185.59857178,75,1002.5,39.60784149,46.77174759,0.14154795,-,-,-,-,-,1.31791687,-,181.2480011,6.37863922,0,15.67699909,512,18.01875496,-,7.45645428,-,0.01890179,0.0533949,0.00166251,36
-,25-Apr-2019 16:53:58.406,-,-,-,-,-,-,-4.6305275,5.92583036,2.17879009,-0.0737377,-0.36990109,-0.34315497,0.47494993,0.13112929,38,5.20768261,1.2716434,178.35519409,75,973,39.60784149,49.99846649,0.14292946,-,-,-,-,-,2.56991315,-,2.64438725,6.37678671,37.81515503,15.68155384,7.47002077,18.01352119,-,8.07782555,18.80752754,0.01871909,0.0528788,0.00404875,37
-,25-Apr-2019 16:53:59.411,-,-,-,-,-,-,1.93457401,8.05194664,4.398283,0.06002756,0.02784692,0.08249387,0.84983325,0.47159955,38,5.33814335,1.34987533,178.29998779,75,852.5,39.60784149,49.997509,0.14378841,-,-,-,-,-,2.56991315,-,3.08156157,6.37644196,32.45040512,15.6824007,8.70497608,18.01254845,-,8.07782555,18.80752754,0.04531465,0.1280075,0.00573612,38
-,25-Apr-2019 16:54:00.410,-,-,-,-,-,-,2.20752144,8.80614281,3.46930408,0.02864116,0.0099861,0.14155753,0.91646302,0.29928988,38,5.43024349,1.41926837,178.28703308,75,730.5,39.60784149,49.99657822,0.14462647,-,-,-,-,-,2.56991315,-,3.67971706,6.37588978,27.17543602,15.68375874,10.39468098,18.01098824,-,7.45645428,18.80752754,0.06382809,0.18030533,0.00746431,39
-,25-Apr-2019 16:54:01.412,-,-,-,-,-,-,0.57941449,9.85244083,-0.73504239,0.04739697,0.04388938,0.13228306,1.03092933,-0.19298865,38,5.43699789,1.46615672,178.25366211,75,760,39.60784149,49.99506378,0.14599065,-,-,-,-,-,2.56991315,-,2.94290781,6.37544203,33.97929001,15.68486023,8.31329918,18.00972366,-,5.59234095,18.80752754,0.08261824,0.23338488,0.00917877,40
-,25-Apr-2019 16:54:02.405,-,-,-,-,-,-,0.99122977,9.98651981,-1.31445682,0.02241792,0.03208629,0.10104278,1.01799381,-0.23399152,38,5.35335207,1.52952909,178.25056458,75,762,39.60784149,49.99419403,0.1467724,-,-,-,-,-,-,-,2.27085781,6.37451935,44.03530502,15.68713188,6.41485262,18.00711632,-,4.34959841,-,0.11166475,0.31543714,0.0112835,41
-,25-Apr-2019 16:54:03.412,-,-,-,-,-,-,2.04231644,7.85082722,-2.10217333,-0.01636245,-0.14317802,0.15546921,0.84129101,-0.14124694,38,5.31617546,1.56018198,178.22119141,75,761,39.60784149,49.99319458,0.14767212,-,-,-,-,-,-,-,2.26489758,6.37368679,44.1511879,15.68918037,6.39801598,18.00476456,-,4.34959841,-,0.12296646,0.34736288,0.01252676,42
-,25-Apr-2019 16:54:04.416,-,-,-,-,-,-,4.87953186,8.60502338,-0.62011719,0.02441674,0.02766809,0.45884162,0.91280198,-0.20787659,38,5.30384684,1.59685707,178.19544983,75,759.5,39.60784149,49.99250031,0.14829884,-,-,-,-,-,-,-,2.26787376,6.37326813,44.09324646,15.6902113,6.40642309,18.003582,-,4.97096968,-,0.13593845,0.38400692,0.01352095,43
-,25-Apr-2019 16:54:05.407,-,-,-,-,-,-,4.31448317,8.67685223,-1.54191303,0.01922816,0.00056987,0.43980458,0.88449049,-0.25717765,38,5.33522129,1.64597273,178.18063354,75,759.5,39.60784149,49.99163055,0.14908008,-,-,-,-,-,3.92062926,-,2.59697461,6.37255859,38.50554276,15.69195843,7.33608675,18.00157738,-,6.21371174,36.75818634,0.14595838,0.41231179,0.01491903,44
-,25-Apr-2019 16:54:06.418,-,-,-,-,-,-,5.88033915,7.82688427,1.58022141,0.02042735,-0.01030338,0.58526713,0.79394251,-0.02287555,38,5.34379244,1.68751335,178.15711975,75,759.5,39.60784149,49.99059677,0.15001021,-,-,-,-,-,3.92062926,-,3.2462182,6.37178612,30.80443573,15.69386005,9.17010784,17.99939537,-,5.59234095,36.75818634,0.16005209,0.45212457,0.01667682,45
-,25-Apr-2019 16:54:07.414,-,-,-,-,-,-,8.09264851,4.19476938,5.17642212,0.1429113,0.24760737,0.70925206,0.53157294,0.77741259,38,5.35180998,1.72818863,178.13310242,75,760.5,39.60784149,49.98991394,0.15062374,-,-,-,-,-,3.92062926,-,2.92159653,6.37155962,34.22714996,15.69441795,8.25309753,17.99875641,-,5.59234095,36.75818634,0.17818101,0.50333619,0.0178015,46
-,25-Apr-2019 16:54:08.414,-,-,-,-,-,-,6.26581717,6.37834787,-2.98326635,0.05149299,-0.00596713,0.67630327,0.64506298,-0.43754148,38,5.35932636,1.76802516,178.1237793,75,760.5,39.60784149,49.98907471,0.1513803,-,-,-,-,-,3.92062926,-,2.91775489,6.37092781,34.2722168,15.69597435,8.24224472,17.99697113,-,5.59234095,36.75818634,0.18924692,0.53459585,0.0191359,47
-,25-Apr-2019 16:54:09.409,-,-,-,-,-,-,6.67763233,6.48848486,-3.29931068,0.02594084,0.00728484,0.68069643,0.66141534,-0.43632114,38,5.37303305,1.8452841,178.0803833,75,759.5,39.60784149,49.98748398,0.15281165,-,-,-,-,-,-,-,2.93318248,6.37021017,34.09195328,15.69774342,8.28582573,17.99494362,-,5.59234095,-,0.20226511,0.57137036,0.02168973,48
-,25-Apr-2019 16:54:10.408,-,-,-,-,-,-,7.55872536,6.28736544,-3.11495161,0.02885113,0.00521219,0.75123113,0.62334126,-0.33845121,38,5.37929916,1.88275468,178.07774353,75,759,39.60784149,49.98674393,0.15347822,-,-,-,-,-,-,-,2.92159653,6.36943626,34.22714996,15.69964981,8.25309753,17.9927578,-,5.59234095,-,0.22743063,0.64245939,0.02293092,49
-,25-Apr-2019 16:54:11.410,-,-,-,-,-,-,7.19000721,5.1285367,-3.28973365,0.05171876,0.08934859,0.80028814,0.61601931,-0.50734395,38,5.33343601,1.90102673,178.05229187,75,764,39.60784149,49.98567581,0.15444024,-,-,-,-,-,-,-,2.92352104,6.36856985,34.20461655,15.70178509,8.25853443,17.99031067,-,3.72822714,-,0.23894754,0.67499304,0.02441833,50
-,25-Apr-2019 16:54:12.410,-,-,-,-,-,-,5.66006565,4.97769737,-7.54196548,0.08667397,0.10429484,0.65067649,0.62382936,-0.73725289,38,5.27325821,1.91284859,178.02571106,75,759.5,39.60784149,49.98500824,0.15504017,-,-,-,-,-,-,-,1.93625879,6.36856985,51.64491653,15.70178509,5.46965742,17.99031067,-,3.10685587,-,0.23894754,0.67499304,0.02507526,51
-,25-Apr-2019 16:54:13.410,-,-,-,-,-,-,6.03117847,5.27698183,-5.39669561,0.00386965,-0.03540761,0.61650747,0.54402024,-0.60374957,38,5.21624804,1.92444086,178.02275085,75,760.5,39.60784149,49.98417664,0.15579061,-,-,-,-,-,-,-,1.6231091,6.36749029,61.60887146,15.70444775,4.58505392,17.98726082,-,3.10685587,-,0.25902733,0.73171562,0.025814,52
-,25-Apr-2019 16:54:14.410,-,-,-,-,-,-,5.38472414,3.92421651,-6.94579124,0.10831615,-0.15149727,0.55988443,0.29360986,-0.6654979,38,5.16216087,1.93581021,177.9641571,75,759.5,39.60784149,49.98258591,0.15721893,-,-,-,-,-,-,-,1.6231091,6.36610842,61.60887146,15.70785713,4.58505392,17.98335648,-,3.10685587,-,0.27257523,0.76998651,0.02662869,53
-,25-Apr-2019 16:54:15.411,-,-,-,-,-,-,5.05431414,5.07107401,-5.37275267,-0.02394213,-0.05385822,0.54109144,0.55085403,-0.64621681,38,5.10736799,1.9754914,177.94532776,75,759.5,39.60784149,49.98176193,0.15796338,-,-,-,-,-,0.79602081,-,1.94773102,6.36533928,51.34072495,15.70975494,5.5020647,17.98118401,-,4.34959841,7.46315908,0.27807039,0.78550959,0.02826798,54
-,25-Apr-2019 16:54:16.410,-,-,-,-,-,-,-0.11013664,10.32890129,9.34485435,0.05344921,0.42039052,-0.01122698,1.05289507,0.85258448,38,5.11891508,2.00929379,177.920578,75,762.5,39.60784149,49.98084641,0.1587874,-,-,-,-,-,3.170403,-,2.2723527,6.36456871,44.00633621,15.71165657,6.41907597,17.97900772,-,5.59234095,29.60743141,0.28649715,0.80931395,0.02963638,55
-,25-Apr-2019 16:54:17.403,-,-,-,-,-,-,0.68955112,5.94737864,9.11500454,0.13067251,-0.04512577,-0.20745499,0.79955596,0.37836683,38,5.14437532,2.0482235,177.89649963,75,833,39.60784149,49.98013306,0.15942912,-,-,-,-,-,3.170403,-,2.91010165,6.36417437,34.36234665,15.71263027,8.22062588,17.97789383,-,6.21371174,29.60743141,0.2991569,0.84507596,0.03084158,56
-,25-Apr-2019 16:54:18.404,-,-,-,-,-,-,-0.44294083,5.8516078,8.36799049,0.04730211,0.02819056,-0.14887947,0.56671822,0.74446392,38,5.18280077,2.09213972,177.88153076,75,1060.5,39.60784149,49.97902679,0.16042535,-,-,-,-,-,2.73767281,-,2.55123687,6.36325216,39.195858,15.71490765,7.20688391,17.97528839,-,6.83508301,18.38217735,0.3093892,0.87398076,0.03268835,57
-,25-Apr-2019 16:54:19.404,-,-,-,-,-,-,-0.600963,4.68799019,7.88913536,0.14531796,0.36259231,-0.12715772,0.60845327,1.11202538,38,5.24713469,2.14655495,177.84970093,75,881,39.60784149,49.97731781,0.16196218,-,-,-,-,-,5.16316843,-,2.35996652,6.3618269,42.37260056,15.71842861,6.66657209,17.97126198,-,8.07782555,41.73173904,0.32480362,0.91752434,0.03496671,58
-,25-Apr-2019 16:54:20.403,-,-,-,-,-,-,1.84119737,-5.66964293,5.34402132,0.00510714,-0.33765754,0.16303523,-0.60161948,0.12331922,38,5.308671,2.1999898,177.80693054,75,749,39.60784149,49.97649765,0.16269948,-,-,-,-,-,5.16316843,-,3.56067967,6.3616128,28.08394051,15.7189579,10.05841732,17.97065735,-,8.07782555,41.73173904,0.34586778,0.97702765,0.03662042,59
-,25-Apr-2019 16:54:21.404,-,-,-,-,-,-,-0.7685622,-8.66248608,3.75661707,-0.01533234,-0.02782617,-0.12325268,-0.87741262,0.29928988,37,5.34114838,2.24137473,177.79804993,75,738.5,39.60784149,49.9756813,0.16343649,-,-,-,-,-,5.16316843,-,4.23323059,6.36118793,23.62212944,15.72000694,11.9582777,17.96945763,-,6.83508301,41.73173904,0.36059174,1.01862073,0.03838304,60
-,25-Apr-2019 16:54:22.403,-,-,-,-,-,-,-0.45491222,-9.26344967,3.23227096,0.0215149,0.005867,-0.05222985,-0.94282192,0.24559562,37,5.32049084,2.26003146,177.78260803,75,756,39.60784149,49.97467804,0.16433713,-,-,-,-,-,5.16316843,-,3.66057801,6.36058283,27.31752205,15.7215023,10.34061623,17.96774864,-,4.34959841,41.73173904,0.37587652,1.0617981,0.04014929,61
-,25-Apr-2019 16:54:23.403,-,-,-,-,-,-,-0.3328042,-8.95458794,3.24424243,0.01406867,-0.00367171,-0.03783003,-0.93379158,0.24437529,37,5.28799582,2.27291059,177.74951172,75,760.5,39.60784149,49.97299576,0.1658517,-,-,-,-,-,-,-,1.93891835,6.35946226,51.57407761,15.72427273,5.47717047,17.96458244,-,3.72822714,-,0.39824805,1.12499452,0.04104234,62
-,25-Apr-2019 16:54:24.403,-,-,-,-,-,-,-0.15323359,-9.33767128,2.88031268,0.01487952,-0.00343002,-0.01562014,-0.95185226,0.19360985,37,5.24437237,2.2801621,177.7250061,76,754.5,39.60784149,49.97203827,0.16671216,-,-,-,-,-,-,-,1.62861431,6.35861015,61.40061569,15.72638035,4.60060549,17.96217537,-,3.10685587,-,0.40457761,1.1428746,0.04191096,63
-,25-Apr-2019 16:54:25.404,-,-,-,-,-,-,-0.45491222,-8.88994217,3.07664323,-0.01461772,-0.03107898,-0.06614153,-0.90645629,0.23485677,37,5.18605995,2.30491519,177.69877625,76,761,39.60784149,49.97136307,0.16732246,-,-,-,-,-,0.77440518,-,1.93891835,6.35811234,51.57407761,15.72761154,5.47717047,17.96076965,-,3.72822714,7.24618959,0.41206822,1.16403449,0.04357952,64
-,25-Apr-2019 16:54:26.403,-,-,-,-,-,-,-0.88588166,-8.99050236,3.30649352,-0.00035524,-0.01902023,-0.09030394,-0.91646302,0.23705336,37,5.19372559,2.33277488,177.68200684,76,760,39.60784149,49.97056198,0.16804326,-,-,-,-,-,0.77440518,-,1.93764436,6.35740137,51.60798264,15.72937012,5.47357178,17.95876122,-,5.59234095,7.24618959,0.41735235,1.1789614,0.04466045,65
-,25-Apr-2019 16:54:27.403,-,-,-,-,-,-,-1.350371,-8.90670204,4.05590153,0.04912711,0.01440032,-0.12349673,-0.91963577,0.30905244,37,5.21261406,2.36538768,177.65885925,76,760,39.60784149,49.96963501,0.16887735,-,-,-,-,-,4.83985376,-,2.91029096,6.35665655,34.36011124,15.73121262,8.22116089,17.95665741,-,6.21371174,45.34660339,0.42559168,1.20223641,0.04625262,66
-,25-Apr-2019 16:54:28.404,-,-,-,-,-,-,-1.42219925,-8.98331928,4.11097002,0.02492226,0.01403019,-0.13838468,-0.91524267,0.31320155,37,5.23081541,2.39745712,177.63502502,76,760.5,39.60784149,49.96878433,0.16964273,-,-,-,-,-,4.83985376,-,3.23365641,6.35617542,30.92410088,15.73240471,9.13462257,17.95529747,-,6.21371174,45.34660339,0.43877575,1.23947954,0.04799937,67
-,25-Apr-2019 16:54:29.403,-,-,-,-,-,-,-1.09657788,-8.78698826,3.81407976,0.00613218,-0.02050998,-0.08981581,-0.88473451,0.30978465,37,5.23727179,2.42386127,177.61723328,76,760.5,39.60784149,49.96756363,0.17073953,-,-,-,-,-,4.83985376,-,3.23153043,6.35530567,30.94444466,15.73455715,9.12861729,17.95284081,-,5.59234095,45.34660339,0.45242116,1.27802587,0.04988997,68
-,25-Apr-2019 16:54:30.408,-,-,-,-,-,-,-1.7023294,-8.72952557,4.22828913,0.02286249,0.02694003,-0.16352335,-0.90279531,0.36055014,37,5.24350071,2.4498322,177.58981323,76,760.5,39.60784149,49.96669006,0.17152691,-,-,-,-,-,-,-,2.90837741,6.35489511,34.38271713,15.73557377,8.21575546,17.95168114,-,5.59234095,-,0.46808264,1.32226729,0.05136107,69
-,25-Apr-2019 16:54:31.405,-,-,-,-,-,-,-0.95531565,-8.6505146,4.18998098,0.03609139,-0.08898052,-0.12886617,-0.81175917,0.29221198,37,5.23880148,2.47032928,177.57582092,76,757.5,39.60784149,49.96598053,0.17216642,-,-,-,-,-,-,-,2.90837741,6.35454082,34.38271713,15.73645115,8.21575546,17.95067978,-,4.97096968,-,0.48009488,1.35620022,0.05242474,70
-,25-Apr-2019 16:54:32.404,-,-,-,-,-,-,-1.61613548,-8.79417133,3.5100069,0.03784212,0.01034,-0.21258037,-0.91353422,0.27463934,38,5.21319914,2.48047376,177.56304932,76,761.5,39.60784149,49.96517181,0.17289247,-,-,-,-,-,-,-,2.59546304,6.35393429,38.52796936,15.73795319,7.3318162,17.94896698,-,3.72822714,-,0.48797962,1.37847352,0.05343964,71
-,25-Apr-2019 16:54:33.405,-,-,-,-,-,-,-1.41022789,-9.65371609,4.6281333,0.19333103,0.26022488,-0.18622136,-1.10097587,0.48331463,38,5.18844986,2.49045563,177.54212952,76,758,39.60784149,49.96405411,0.17390054,-,-,-,-,-,-,-,1.94261551,6.3529377,51.47592163,15.74042225,5.48761415,17.94615173,-,3.72822714,-,0.49454305,1.39701426,0.05478491,72
-,25-Apr-2019 16:54:34.403,-,-,-,-,-,-,-2.65764499,-7.10860205,2.04231644,-0.17986268,0.3887268,-0.19671614,-1.37066734,-0.19909027,38,5.16451168,2.50027919,177.51147461,76,761.5,39.60784149,49.96326447,0.17461106,-,-,-,-,-,-,-,1.95158529,6.35244751,51.23932648,15.74163628,5.5129528,17.944767,-,3.72822714,-,0.50492942,1.42635429,0.0555378,73
-,25-Apr-2019 16:54:35.403,-,-,-,-,-,-,0.56504887,5.57387161,8.27700806,0.12152964,-0.05958207,-0.07858884,0.65604591,0.56873727,38,5.15136766,2.51484084,177.49482727,76,758.5,39.60784149,49.96243286,0.17535833,-,-,-,-,-,0.95595437,-,1.94261551,6.35170889,51.47592163,15.74346733,5.48761415,17.94268036,-,4.34959841,8.9744463,0.50968724,1.43979454,0.05651611,74
-,25-Apr-2019 16:54:36.404,-,-,-,-,-,-,-3.85717678,5.37275267,6.03836107,-0.02170983,-0.15474185,-0.14277785,0.66263568,0.40448174,38,5.15836716,2.53888392,177.44488525,76,757,39.60784149,49.96076965,0.17685582,-,-,-,-,-,0.95595437,-,2.91583776,6.35051584,34.2947464,15.74642467,8.23682976,17.93931007,-,5.59234095,8.9744463,0.5268262,1.48820961,0.05789556,75
-,25-Apr-2019 16:54:37.403,-,-,-,-,-,-,-1.46769047,7.44858885,4.82206964,-0.01039617,0.15292907,-0.14765914,0.87033468,0.64098042,38,5.1942749,2.57700467,177.4309082,76,757,39.60784149,49.95963287,0.17787756,-,-,-,-,-,6.94463921,-,3.90832686,6.34970236,25.58586502,15.74844265,11.04047108,17.93701172,-,7.45645428,65.32507324,0.53837681,1.5208385,0.05950672,76
-,25-Apr-2019 16:54:38.404,-,-,-,-,-,-,0.82841909,8.99529076,4.8029151,-0.0343321,-0.06492707,0.01635233,0.82518274,0.33882833,39,5.25775623,2.62887812,177.40460205,76,788.5,39.60784149,49.95862579,0.17878553,-,-,-,-,-,9.55225182,-,4.55672503,6.34930515,21.94512939,15.7494278,12.87210464,17.9358902,-,9.32056808,86.26411438,0.55724633,1.57414222,0.06190677,77
-,25-Apr-2019 16:54:39.408,-,-,-,-,-,-,-0.46209505,9.34485435,4.90586901,-0.02749964,-0.13909571,-0.07932103,0.95258451,0.40008858,39,5.37903404,2.73026752,177.38996887,76,842,39.60784149,49.95762634,0.17968464,-,-,-,-,-,9.55225182,-,3.28561687,6.34899855,30.43505287,15.75018787,9.28140354,17.93502426,-,9.32056808,86.26411438,0.57804054,1.63288295,0.06637029,78
-,25-Apr-2019 16:54:40.405,-,-,-,-,-,-,-1.48205614,8.30813313,5.33683872,0.06331739,0.05160057,-0.27872187,0.87204313,0.41668499,39,5.40044641,2.76113081,177.37808228,76,714.5,39.60784149,49.95668793,0.18052712,-,-,-,-,-,9.55225182,-,4.31259012,6.34849691,23.18743896,15.75143242,12.18245792,17.9336071,-,6.83508301,86.26411438,0.59166068,1.67135787,0.06832467,79
-,25-Apr-2019 16:54:41.403,-,-,-,-,-,-,-0.11013664,9.66329288,0.7996878,0.00747609,0.0077454,-0.02757931,0.99871278,0.02911023,39,5.40044641,2.76113081,177.37808228,76,714.5,39.60784149,49.95668793,0.18052712,-,-,-,-,-,9.55225182,-,4.31259012,6.34849691,23.18743896,15.75143242,12.18245792,17.9336071,-,6.83508301,86.26411438,0.59166068,1.67135787,0.06832467,80
-,25-Apr-2019 16:54:42.405,-,-,-,-,-,-,-0.70391679,10.01046276,-0.17957062,0.00238566,0.14417735,-0.11422228,1.07266438,-0.48025283,39,5.34379244,2.77085519,177.33189392,76,758,39.60784149,49.95472717,0.18229322,-,-,-,-,-,-,-,1.95270526,6.34759569,51.20994186,15.75366879,5.51611662,17.93106079,-,3.10685587,-,0.60513997,1.70943499,0.07110358,81
-,25-Apr-2019 16:54:43.403,-,-,-,-,-,-,-0.1340794,9.4214716,2.49722862,0.01679284,-0.00536509,-0.09079207,0.96307927,0.12990895,39,5.32103777,2.77789474,177.32945251,76,771,39.60784149,49.95404053,0.18291278,-,-,-,-,-,-,-,1.61400437,6.34692764,61.95641327,15.75532627,4.55933428,17.92917442,-,3.72822714,-,0.62558872,1.76719975,0.0717795,82
-,25-Apr-2019 16:54:44.403,-,-,-,-,-,-,-0.1699935,8.76783466,2.18597293,-0.07356713,-0.07839821,-0.01732859,0.89376497,0.12283108,38,5.32480621,2.79843807,177.30563354,76,1068,39.60784149,49.95258331,0.18422365,-,-,-,-,-,4.6925993,-,1.61467052,6.34541988,61.93085098,15.7590704,4.56121588,17.92491531,-,5.59234095,31.28731537,0.62704182,1.77130449,0.07340671,83
-,25-Apr-2019 16:54:45.406,-,-,-,-,-,-,-0.30646718,9.72075558,1.80767751,0.02737445,0.01477652,-0.06199243,0.99822468,0.06962498,38,5.32480621,2.79843807,177.30563354,76,1068,39.60784149,49.95258331,0.18422365,-,-,-,-,-,4.6925993,-,1.61467052,6.34541988,61.93085098,15.7590704,4.56121588,17.92491531,-,5.59234095,31.28731537,0.62704182,1.77130449,0.07340671,84
