GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Wed Apr 24 08:42:09 GMT+05:30 2019,24-Apr-2019 08:42:09.145,77.62581854532466,13.056004140888474,1.493644,6.0,813.9404888010976,175.21164,0.60335726,2.01358509,9.44541454,0.03453873,-0.01327285,0.0615043,0.20525841,0.86283529,-,6.8727417,0.63887459,0.67864484,-,1254.75,-,49.95314789,0.21865346,6,813.94049072,175.2116394,13.05600452,77.62581635,5.6144042,35,3.75985193,0.04858572,26.59623909,2058.17504883,10.62105083,0.1372478,3.34118629,11.80605221,36.97461319,0.04858572,0.1372478,0.01105661,218
Wed Apr 24 08:42:10 GMT+05:30 2019,24-Apr-2019 08:42:10.149,77.62581443094061,13.055966124145703,3.1519117,6.0,814.2149641149564,195.76941,-0.27055305,2.58821106,8.92585659,0.03531919,-0.02620971,0.08639891,0.21380067,0.84575075,-,7.05439091,0.67373395,1.13284278,-,1535.25,-,49.9501915,0.21998364,6,814.21496582,195.76940918,13.05596638,77.62581635,9.03161335,35,6.76391125,0.08110758,14.78403854,1232.90478516,19.10709381,0.22911745,7.05062532,13.04879475,45.42604065,0.08110758,0.22911745,0.01345925,219
Wed Apr 24 08:42:11 GMT+05:30 2019,24-Apr-2019 08:42:11.143,77.62578946965837,13.055888669124949,4.707301,6.0,813.8108236442574,197.15784,-0.44294083,1.79570615,10.65212822,0.12108999,-0.02635886,0.05759927,0.17206562,0.85624552,-,7.45645428,0.74981105,1.62664664,-,1586,-,49.94842529,0.22077781,6,813.81085205,197.15783691,13.05588913,77.62578583,6.23258543,35,8.9110508,0.11646633,11.22178745,858.59942627,25.17246056,0.32900092,10.52993202,14.29153728,28.49027061,0.11646633,0.32900092,0.01792725,220
Wed Apr 24 08:42:12 GMT+05:30 2019,24-Apr-2019 08:42:12.155,77.625761701485,13.055821200636073,5.7302217,6.0,814.2268390139781,196.30266,0.4668836,0.15083931,9.65850449,0.01661344,0.05656895,-0.14814727,0.12715772,0.93800718,-,7.86525154,0.83022094,1.6266042,-,1650,-,49.94712448,0.22136439,6,814.22686768,196.30265808,13.05582142,77.62576294,6.04795313,35,7.13720083,0.14581227,14.01080418,685.79907227,20.16158295,0.41189906,12.81814098,15.53427982,26.10060501,0.14581227,0.41189906,0.02330444,221
Wed Apr 24 08:42:13 GMT+05:30 2019,24-Apr-2019 08:42:13.147,77.62573551489132,13.05574823342997,7.0727043,6.0,813.9467138359307,196.38951,0.47167215,1.29051411,9.26584339,0.02309068,-0.11493646,0.07858884,0.09664962,0.77594817,-,8.04596043,0.86923116,2.03640747,-,1538.5,-,49.94586945,0.22192904,6,813.94671631,196.38951111,13.05574799,77.62573242,6.04795313,35,181.2480011,0.16899197,0,591.73181152,512,0.47737843,15.82118893,14.91290855,26.10060501,0.16899197,0.47737843,0.02629841,222
Wed Apr 24 08:42:14 GMT+05:30 2019,24-Apr-2019 08:42:14.145,77.62571206512729,13.055680828889793,6.7657905,8.0,813.931357945289,196.78079,-0.19872481,0.06464542,10.34805584,0.03897608,0.02397473,0.11568667,0.01000665,0.91701758,-,8.35062218,0.94318324,2.87058258,-,1037.25,-,49.94465637,0.22247492,8,813.93133545,196.78079224,13.05568123,77.62570953,6.04795313,35,15.06960392,0.20554644,6.63573647,486.49795532,42.56949997,0.58063966,15.1346426,14.29153728,26.10060501,0.20554644,0.58063966,0.03092012,223
Wed Apr 24 08:42:15 GMT+05:30 2019,24-Apr-2019 08:42:15.148,77.62569121139114,13.055619069468547,6.102177,8.0,813.6730985290887,198.05356,-0.01436565,-0.67997402,10.74071693,0.06369781,0.02821571,0.11641886,-0.02587086,0.92092264,-,8.54024124,1.00611055,2.87055683,-,932.25,-,49.94420624,0.22267684,8,813.6730957,198.05355835,13.05561924,77.62569427,6.04795313,35,14.70364094,0.23735039,6.80089521,421.30926514,41.53570938,0.67048132,13.65018082,11.80605221,26.10060501,0.23735039,0.67048132,0.03458138,224
Wed Apr 24 08:42:16 GMT+05:30 2019,24-Apr-2019 08:42:16.145,77.62567462737368,13.055572486471808,4.591287,8.0,813.4828327992584,198.15121,0.81405342,0.98165268,8.52601242,0.0259214,-0.00417228,0.05613488,0.0671178,0.89163488,-,8.57209873,1.03052545,3.31464863,-,919.5,-,49.94321442,0.22312379,8,813.48284912,198.1512146,13.05557251,77.62567139,-,35,11.37590885,0.26325807,8.79032326,379.84750366,32.13533401,0.74366689,10.27041626,9.94193935,-,0.26325807,0.74366689,0.03649943,225
Wed Apr 24 08:42:17 GMT+05:30 2019,24-Apr-2019 08:42:17.144,77.62566123736138,13.055538399363503,3.6608055,8.0,813.4694158874411,197.08643,0.4932206,0.60814577,9.24668884,0.00344688,-0.09157999,0.14253379,-0.10982912,0.79010397,-,8.523592,1.065449,3.67639375,-,951.75,-,49.94238281,0.22349693,8,813.46942139,197.08642578,13.05553818,77.62566376,-,35,9.19364262,0.27610025,10.87685585,362.17974854,25.97074127,0.77994424,8.18898869,6.83508301,-,0.27610025,0.77994424,0.03985389,226
Wed Apr 24 08:42:18 GMT+05:30 2019,24-Apr-2019 08:42:18.141,77.62565420240267,13.055514373169702,2.5920506,6.0,813.2767568069689,193.18675,-0.24900457,0.8930645,7.89631844,-0.06177917,-0.00024461,-0.01757266,0.08029728,0.89602804,-,8.46122456,1.07771695,3.85569739,-,998.5,-,49.94190216,0.22371475,6,813.2767334,193.18675232,13.05551434,77.62565613,-,35,5.8645196,0.29487568,17.0513401,339.11889648,16.56643867,0.83298218,5.79825163,5.59234095,-,0.29487568,0.83298218,0.04099134,227
Wed Apr 24 08:42:19 GMT+05:30 2019,24-Apr-2019 08:42:19.139,77.62564408650223,13.055488131110572,2.493463,6.0,813.287894201664,196.17554,-0.2753416,1.83640873,9.27542019,0.00486776,-0.01409804,-0.07492787,0.10812066,0.87674695,-,8.31876564,1.09870481,4.11779308,-,984.25,-,49.94068909,0.22426049,6,813.28790283,196.17553711,13.05548859,77.62564087,-,35,4.23119736,0.3045662,23.63348007,328.32901001,11.95253468,0.86035651,5.57771826,4.97096968,-,0.3045662,0.86035651,0.04244172,228
Wed Apr 24 08:42:20 GMT+05:30 2019,24-Apr-2019 08:42:20.145,77.62563649779548,13.055460030494169,2.8262649,6.0,813.8433953655233,192.16316,-0.09816527,2.40145755,10.31932449,-0.01390248,0.04205047,0.4424893,0.33876181,0.78009731,-,8.21184635,1.1227994,4.25306129,-,1362,-,49.94003677,0.22455326,6,813.84338379,192.16316223,13.05545998,77.62563324,-,35,3.84067774,0.3045662,26.03652954,328.32901001,10.84937191,0.86035651,6.32217407,6.21371174,-,0.3045662,0.86035651,0.04409699,229
Wed Apr 24 08:42:21 GMT+05:30 2019,24-Apr-2019 08:42:21.138,77.62562910716257,13.055433140923004,2.969473,6.0,813.7816091728974,194.37921,-0.08619389,2.1213274,10.29777622,0.01167521,0.0782534,-0.05174172,0.132039,0.96851522,-,8.19731998,1.13973427,4.25295162,-,1563,-,49.93875122,0.22513227,6,813.78161621,194.37921143,13.05543327,77.62562561,5.1153121,35,3.38213539,0.31521922,29.56650352,317.23294067,9.55405521,0.89044976,6.64252186,7.45645428,23.30447006,0.31521922,0.89044976,0.04591778,230
Wed Apr 24 08:42:22 GMT+05:30 2019,24-Apr-2019 08:42:22.145,77.62561988153946,13.055403529632134,3.556555,6.0,814.4031531393258,203.63472,0.53152901,1.50839317,9.17007256,-0.00192988,-0.0215613,0.00341691,0.11446635,0.87137753,-,8.2504282,1.18490207,4.56523561,-,1975.5,-,49.9354744,0.22660652,6,814.40313721,203.63471985,13.05540371,77.62561798,8.73179531,35,3.64154077,0.32695121,27.46033096,305.84967041,10.28683853,0.92359102,7.95578671,9.94193935,31.47404861,0.32695121,0.92359102,0.04876418,231
Wed Apr 24 08:42:23 GMT+05:30 2019,24-Apr-2019 08:42:23.139,77.62559806152039,13.055358853947867,4.8809395,6.0,814.6673082121005,205.0836,1.5586729,1.33839965,9.17007256,0.01479429,0.01715985,0.06589747,0.15595734,0.90261781,-,8.31083965,1.2312355,4.82516575,-,1076,-,49.93360138,0.22744989,6,814.66729736,205.08360291,13.05535889,77.62559509,8.73179531,35,7.98176098,0.34557974,12.52830315,289.36279297,22.54734802,0.97621399,10.91835117,9.94193935,31.47404861,0.34557974,0.97621399,0.05193731,232
Wed Apr 24 08:42:24 GMT+05:30 2019,24-Apr-2019 08:42:24.145,77.6255690675493,13.055314447964415,5.1943383,6.0,816.5152149993127,210.62685,2.37990928,0.03591412,10.69043732,0.1354323,0.08788098,0.10177498,0.07712445,0.97998637,-,8.3670845,1.27708125,5.12512875,-,1054.25,-,49.93253708,0.22792888,6,816.51519775,210.62684631,13.05531406,77.6255722,8.73179531,35,10.18166161,0.36707106,9.82137489,272.42114258,28.7617569,1.03692389,11.61940384,9.94193935,31.47404861,0.36707106,1.03692389,0.05480943,233
Wed Apr 24 08:42:25 GMT+05:30 2019,24-Apr-2019 08:42:25.144,77.62553477072791,13.055284492089573,4.541281,6.0,816.6120657879169,229.66533,-1.00080693,0.88827598,11.74870682,0.01602249,-0.08847526,0.04930107,0.12618145,0.8010869,-,8.38324547,1.29819286,5.12504768,-,984.5,-,49.93173981,0.22828642,6,816.61206055,229.66532898,13.0552845,77.62553406,-,35,10.90155888,0.3863818,9.17280865,258.80596924,30.79536438,1.09147406,10.15855598,9.32056808,-,0.3863818,1.09147406,0.05730018,234
Wed Apr 24 08:42:26 GMT+05:30 2019,24-Apr-2019 08:42:26.143,77.62550105112065,13.055266838561716,4.3404756,6.0,816.3957808140475,243.39851,0.92897862,0.83081335,10.70480251,0.0305528,0.15033096,-0.02294208,0.09664962,1.04563963,-,8.39360428,1.33684039,5.39455032,-,964.5,-,49.93068695,0.22876015,6,816.39575195,243.39851379,13.05526638,77.62550354,-,35,9.26208401,0.41236508,10.79648113,242.4985199,26.16407967,1.16487312,9.7093668,8.69919682,-,0.41236508,1.16487312,0.05989975,235
Wed Apr 24 08:42:27 GMT+05:30 2019,24-Apr-2019 08:42:27.145,77.62546102613055,13.055255237972176,4.3065324,6.0,816.3102259419877,253.22046,1.1827718,0.88827598,6.76382637,0.17828754,0.53359455,-0.215021,0.30556899,1.38684213,-,8.39853382,1.35601318,5.75720215,-,918.25,-,49.92965698,0.22922468,6,816.3102417,253.22045898,13.05525494,77.62545776,-,35,9.99286747,0.43170092,10.0069294,231.63703918,28.22843933,1.2194941,9.63343811,8.69919682,-,0.43170092,1.2194941,0.06148977,236
Wed Apr 24 08:42:28 GMT+05:30 2019,24-Apr-2019 08:42:28.138,77.62541950755664,13.055245742148907,3.92327,6.0,815.8702922652808,253.32076,-0.99841261,8.24348831,7.67604494,0.12866506,0.12049991,-0.09494117,0.79296619,0.68540019,-,8.3885107,1.39084125,6.02709293,-,906.25,-,49.9291153,0.22946833,6,815.87030029,253.320755,13.0552454,77.62541962,-,35,10.02383709,0.43170092,9.97601223,231.63703918,28.31592369,1.2194941,8.77610493,7.45645428,-,0.43170092,1.2194941,0.064123,237
Wed Apr 24 08:42:29 GMT+05:30 2019,24-Apr-2019 08:42:29.139,77.62539119985993,13.05523296635502,2.877405,6.0,815.7216262559664,247.5946,-0.89785308,7.66886234,5.8587904,0.02970343,-0.03155386,-0.16791651,0.79101372,0.43230513,-,8.3885107,1.39084125,6.02695322,-,852,-,49.92795944,0.22998826,6,815.72161865,247.59460449,13.055233,77.6253891,-,35,8.69970798,0.44869342,11.49440002,222.86470032,24.57544518,1.26749551,6.4365716,7.45645428,-,0.44869342,1.26749551,0.064123,238
Wed Apr 24 08:42:30 GMT+05:30 2019,24-Apr-2019 08:42:30.139,77.62536529747054,13.05521857503169,2.8048542,6.0,815.4052965034317,239.34212,-2.17879009,6.78537464,7.71195936,0.0749037,0.07076391,-0.22209887,0.69167936,0.68613243,-,8.30377865,1.41249847,6.26409721,-,876.25,-,49.92726135,0.2303019,6,815.40527344,239.34211731,13.0552187,77.62536621,-,35,5.96198225,0.46528044,16.77259636,214.91966248,16.84175873,1.31435156,6.27428007,5.59234095,-,0.46528044,1.31435156,0.06774767,239
Wed Apr 24 08:42:31 GMT+05:30 2019,24-Apr-2019 08:42:31.139,77.62534638186843,13.055197838086377,2.8155534,6.0,815.2147570188814,222.17021,-1.00798965,6.80931759,7.31690359,-0.00969495,0.04130848,-0.11422228,0.67752361,0.68198329,-,8.27258396,1.42484093,6.49555349,-,937.25,-,49.92640686,0.23068663,6,815.21478271,222.17021179,13.05519772,77.62534332,0.97187275,35,5.58827639,0.47262144,17.8942337,211.5814209,15.7860918,1.33508885,6.29821348,6.21371174,7.38380194,0.47262144,1.33508885,0.06916276,240
Wed Apr 24 08:42:32 GMT+05:30 2019,24-Apr-2019 08:42:32.140,77.62532683197398,13.055178309394572,2.6907256,6.0,815.005633073726,214.14622,-1.80528319,7.20437288,6.98170519,0.03136995,0.02043272,-0.14570662,0.69411999,0.63317037,-,8.24230576,1.43711996,6.59793806,-,908.5,-,49.92565536,0.23102561,6,815.00561523,214.14622498,13.05517864,77.62532806,0.97187275,35,7.17854357,0.48178545,13.93011284,207.5569458,20.27837181,1.36097586,6.01898193,6.21371174,7.38380194,0.48178545,1.36097586,0.07066958,241
Wed Apr 24 08:42:33 GMT+05:30 2019,24-Apr-2019 08:42:33.139,77.62531086339234,13.055160123667966,2.1249495,6.0,814.3600403171798,202.52357,-0.58899158,7.20916128,7.10860205,0.05279762,0.03415081,-0.06003992,0.73487878,0.62462813,-,8.1858902,1.44456875,6.72578001,-,908,-,49.92498016,0.23132814,6,814.36004639,202.52357483,13.05516052,77.62531281,0.97187275,35,7.10633659,0.49163812,14.07165527,203.39741516,20.07439613,1.38880825,4.75337648,4.34959841,7.38380194,0.49163812,1.38880825,0.07203841,242
Wed Apr 24 08:42:34 GMT+05:30 2019,24-Apr-2019 08:42:34.145,77.6253071128821,13.05514085309106,1.8559287,6.0,814.3677323175378,198.14282,0.01675992,6.63932419,6.67523813,0.05944146,-0.04437482,-0.32704669,0.71779424,0.43889484,-,8.1222086,1.45039451,6.86316872,-,884.75,-,49.92385101,0.23183633,6,814.36773682,198.14282227,13.0551405,77.62530518,0.97187275,35,4.9013114,0.50006229,20.4022789,199.97093201,13.84551239,1.41260529,4.15159416,3.72822714,7.38380194,0.50006229,1.41260529,0.0733073,243
Wed Apr 24 08:42:35 GMT+05:30 2019,24-Apr-2019 08:42:35.146,77.62529906020954,13.055122428600747,2.0247707,12.0,813.8152348203221,195.65553,0.35674694,9.40710545,6.30891418,0.39783853,0.58078921,-0.02928776,1.1683377,0.96363401,-,8.06032276,1.45619047,7.09340954,-,1083.75,-,49.92245483,0.23246513,12,813.81524658,195.65553284,13.05512238,77.62529755,-,35,3.60117531,0.50814551,27.76813316,196.78994751,10.17281151,1.43543923,4.52928305,3.72822714,-,0.50814551,1.43543923,0.07411508,244
Wed Apr 24 08:42:36 GMT+05:30 2019,24-Apr-2019 08:42:36.139,77.6252947413953,13.055097528289641,2.5921397,16.0,813.6944724832359,192.6108,-0.71828246,9.05514717,5.07107401,-0.00754937,-0.0364992,-0.16986902,0.84129101,0.33711988,-,7.9841938,1.47555995,7.09322119,-,1324.75,-,49.92112732,0.233062,16,813.69445801,192.61079407,13.05509758,77.62529755,0.77060467,35,2.83095884,0.51673019,35.3229866,193.52058411,7.99705887,1.45968974,5.79845142,6.21371174,5.06324148,0.51673019,1.45968974,0.07610511,245
Wed Apr 24 08:42:37 GMT+05:30 2019,24-Apr-2019 08:42:37.147,77.6252944058107,13.055060541688887,3.8537018,16.0,813.2607371108049,192.71152,-0.73264807,8.81332588,3.60817218,-0.00735474,-0.02602213,-0.07468379,0.89840221,0.26780552,-,7.99385691,1.49380136,7.21279383,-,1719.25,-,49.91931915,0.23387566,16,813.26074219,192.71151733,13.05506039,77.62529755,9.54209518,35,2.01076388,0.51673019,49.73130798,193.52058411,5.68012381,1.45968974,8.62048531,8.69919682,39.52125931,0.51673019,1.45968974,0.07764197,246
Wed Apr 24 08:42:38 GMT+05:30 2019,24-Apr-2019 08:42:38.144,77.62529418455873,13.055009188955506,5.380215,6.0,813.0176319396314,181.38147,-0.95770991,8.28658485,5.76780796,0.05769163,0.07023479,-0.00976259,0.84544015,0.55555779,-,8.03640079,1.51821184,7.40346766,-,2533,-,49.91215134,0.23710249,6,813.01763916,181.38146973,13.05500889,77.62529755,9.54209518,35,2.19739413,0.53046638,45.50749969,188.50944519,6.20732832,1.4984926,12.03519821,11.18468189,39.52125931,0.53046638,1.4984926,0.07950608,247
Wed Apr 24 08:42:39 GMT+05:30 2019,24-Apr-2019 08:42:39.146,77.62529279303182,13.054950447776804,6.2012086,6.0,812.7930143964855,181.01782,0.01436565,8.54756069,3.31607056,0.03400475,0.08111922,-0.04759262,0.9516083,0.41009524,-,8.15852356,1.57445192,7.73725557,-,1539,-,49.9106102,0.23779531,6,812.79302979,181.01782227,13.05495071,77.62528992,14.00712013,35,4.33606863,0.55439973,23.06188583,180.371521,12.24878216,1.56610096,13.87170792,13.04879475,39.37674332,0.55439973,1.56610096,0.08347432,248
Wed Apr 24 08:42:40 GMT+05:30 2019,24-Apr-2019 08:42:40.140,77.62529058888846,13.054883737563411,7.200577,12.0,812.4548544218339,181.49068,-1.03911531,8.76783466,4.34321451,0.0202484,-0.02033068,-0.02587086,0.88302606,0.32272008,-,8.33738613,1.64252734,7.73670483,-,1740.25,-,49.9070549,0.23939507,12,812.45483398,181.49067688,13.05488396,77.62528992,10.59417152,35,3.09505606,0.57422,32.308918,174.1456604,8.74309635,1.62209034,16.10723114,16.15565109,49.01787567,0.57422,1.62209034,0.0886789,249
Wed Apr 24 08:42:41 GMT+05:30 2019,24-Apr-2019 08:42:41.138,77.62528705193783,13.054804453142191,8.524806,6.0,811.9607833037227,182.28595,-0.81884199,9.05993557,3.5962007,0.01613569,-0.00252366,-0.08347013,0.92354077,0.26658517,-,8.45841503,1.68326676,8.01218796,-,1887.25,-,49.90014267,0.24250549,6,811.96075439,182.28594971,13.0548048,77.62528992,20.25001335,35,2.84453273,0.60657215,35.15442657,164.85742188,8.03540325,1.71348071,19.06944656,18.01976395,76.40503693,0.60657215,1.71348071,0.09140345,250
Wed Apr 24 08:42:42 GMT+05:30 2019,24-Apr-2019 08:42:42.138,77.62528359034495,13.05471464898132,9.881179,6.0,811.6529918197532,181.78215,-1.2665714,8.56910992,5.50443792,-0.00064598,0.01333604,-0.16742839,0.83055222,0.45524719,-,8.60714149,1.72997141,8.46278286,-,2019.5,-,49.89530563,0.24468254,6,811.65301514,181.78215027,13.0547142,77.62528229,20.25001335,35,4.2947135,0.62918836,23.28395653,158.93161011,12.13195896,1.77736819,22.10356712,20.50524902,76.40503693,0.62918836,1.77736819,0.0956626,251
