GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Fri Apr 26 16:46:05 GMT+05:30 2019,26-Apr-2019 16:46:06.380,77.57067510768061,13.039248921126195,3.6544793,6.0,818.9496955443536,187.34256,-0.09816527,3.29691648,9.26584339,0.01267275,-0.06328709,0.00048813,0.34608376,0.77009064,47,20.56380844,14.24180889,82.49446106,-40,786.5,-,49.96685028,0.01723733,6,818.94970703,187.34255981,13.03924847,77.57067871,3.64103675,69,181.2480011,5.11014938,0,19.56849289,512,14.43545055,8.17483711,8.69919682,33.15464401,942.44006348,2662.26000977,10.09444141,3258
Fri Apr 26 16:46:06 GMT+05:30 2019,26-Apr-2019 16:46:07.370,77.57067015668055,13.039214277059315,3.564172,6.0,818.8957757150091,188.62172,0.21787901,3.572258,9.49569416,0.02608622,0.01004047,-0.01122698,0.34144652,0.85014385,47,20.55610085,14.23974323,82.49446106,-40,974,-,49.96685028,0.01723733,6,818.89575195,188.62171936,13.03921413,77.57067108,4.5059166,69,181.2480011,5.11014938,0,19.56849289,512,14.43545055,7.972826,10.56331062,34.24283218,942.44006348,2662.26000977,10.09836864,3259
Fri Apr 26 16:46:07 GMT+05:30 2019,26-Apr-2019 16:46:08.374,77.57066564034842,13.039179784111553,3.8100858,6.0,818.7472146579076,189.40991,0.22027329,3.33761907,9.20598698,0.04575533,-0.015889,-0.0615043,0.40051016,0.79644966,47,20.55260086,14.23895264,82.49446106,-40,1040,-,49.96685028,0.01723733,6,818.74719238,189.40991211,13.0391798,77.57066345,4.5868268,69,181.2480011,5.11072254,0,19.56629753,512,14.43706989,8.5229187,11.18468189,31.40545464,942.80664062,2663.2956543,10.10002422,3260
Fri Apr 26 16:46:08 GMT+05:30 2019,26-Apr-2019 16:46:09.379,77.57066325346918,13.039139736730196,4.2451215,6.0,818.0002769893019,188.35828,-0.25139886,3.21311688,8.61938953,0.02084027,0.02658293,-0.03270467,0.40734398,0.84135759,47,20.54676628,14.23817635,82.51683807,-40,1239,-,49.96637726,0.01748441,6,818.00030518,188.35827637,13.03913975,77.57066345,5.95082569,69,11.37732506,5.1109643,8.78922939,19.56537247,32.13933563,14.43775272,9.49606609,13.04879475,34.20046616,942.96130371,2663.73242188,10.10488987,3261
Fri Apr 26 16:46:09 GMT+05:30 2019,26-Apr-2019 16:46:10.371,77.57065736181997,13.039095194013045,4.827009,6.0,817.5644923101479,191.49371,-0.7589851,1.86035156,5.14769077,-0.41770643,0.76867753,-0.01317949,0.16620806,1.66019452,47,20.5442009,14.23802948,82.51594543,-40,1293.5,-,49.96583176,0.01776696,6,817.56451416,191.49371338,13.03909492,77.57065582,5.95082569,68,181.2480011,5.11171675,0,19.56249237,512,14.43987846,10.79771233,13.67016602,34.20046616,915.47131348,2586.07714844,10.10686398,3262
Fri Apr 26 16:46:10 GMT+05:30 2019,26-Apr-2019 16:46:11.371,77.57065235843072,13.03904788018012,5.4668384,6.0,817.0431429314308,188.6137,-0.28013015,3.16762567,9.60343647,0.04299082,-0.03421829,-0.02245395,0.33021954,0.80694443,47,20.54023361,14.23853874,82.51594543,-40,1450.5,-,49.96583176,0.01776696,6,817.04315186,188.61369324,13.03904819,77.57065582,6.63573837,68,181.2480011,5.11171675,0,19.56249237,512,14.43987846,12.22896957,15.53427982,34.61646271,915.47131348,2586.07714844,10.1127882,3263
Fri Apr 26 16:46:11 GMT+05:30 2019,26-Apr-2019 16:46:12.372,77.5706483634672,13.038980819641786,6.878126,6.0,816.803461362262,184.2927,0.05985687,2.44216037,9.22992897,0.01859892,-0.00065021,-0.0331928,0.26163736,0.86356741,47,20.53860092,14.23903465,82.51594543,-40,1528,-,49.96583176,0.01776696,6,816.8034668,184.29269409,13.03898048,77.57064819,6.89558029,68,181.2480011,5.11258173,0,19.55918121,512,14.44232178,15.38592911,16.15565109,32.13464737,916.00799561,2587.59326172,10.1150465,3264
Fri Apr 26 16:46:12 GMT+05:30 2019,26-Apr-2019 16:46:13.374,77.57064178593885,13.038910094055954,7.345259,6.0,816.2502280363286,183.93831,0.10295381,1.3934679,9.13176441,0.01170141,0.01378473,-0.0290437,0.20232964,0.89261115,47,20.53487206,14.23970318,82.51594543,-40,1484,-,49.96583176,0.01776696,6,816.25024414,183.93830872,13.03890991,77.57064056,6.89558029,68,181.2480011,5.11291122,0,19.55792236,512,14.44325256,16.43087578,14.91290855,32.13464737,916.21252441,2588.17089844,10.12166786,3265
Fri Apr 26 16:46:13 GMT+05:30 2019,26-Apr-2019 16:46:14.375,77.57063788557724,13.038840839940331,6.820424,6.0,815.2671933089306,182.5265,1.21868587,0.81644773,10.58987713,0.02171619,-0.01984528,0.0456401,0.07639225,0.87577063,46,20.53231621,14.23955536,82.51594543,-40,1405.5,-,49.96583176,0.01776696,6,815.26721191,182.52650452,13.03884125,77.57064056,6.89558029,67,181.2480011,5.11418533,0,19.55304909,512,14.44685173,15.25685406,13.67016602,32.13464737,917.00323486,2590.40454102,10.12377644,3266
Fri Apr 26 16:46:14 GMT+05:30 2019,26-Apr-2019 16:46:15.381,77.57063642603934,13.038782292582532,6.0781713,6.0,814.8396917363826,181.89256,-0.1053481,0.48843205,9.69681263,0.04341439,0.00299144,0.01220324,0.04856887,0.90139747,46,20.52397346,14.23701763,82.51594543,-40,942,-,49.96583176,0.01776696,6,814.83972168,181.89256287,13.03878212,77.57063293,-,67,181.2480011,5.11418533,0,19.55304909,512,14.44685173,13.59648132,8.07782555,-,917.00323486,2590.40454102,10.12833118,3267
